Depth,AC(us/m),SP(MV),POR(%),GR(API),CNL£¨¦µ%£©
3838.673,302.163,26.47,0.013,113.808,24.769
3838.777,302.763,26.428,0.019,112.442,24.247
3838.881,302.652,26.378,0.025,111.672,23.798
3838.984,299.801,26.328,0.025,111.538,23.356
3839.088,296.362,26.249,0.017,110.544,22.905
3839.192,293.799,26.229,0.007,108.261,22.458
3839.296,291.438,26.223,0,106.537,22.052
3839.399,289.079,26.23,0,107.403,21.757
3839.503,287.691,26.271,0,110.704,21.653
3839.607,288.074,26.303,0.003,112.938,21.73
3839.71,289.045,26.345,0.014,111.627,21.982
3839.814,288.635,26.4,0.023,108.078,22.386
3839.918,286.8,26.548,0.028,105.81,22.906
3840.021,285.721,26.631,0.028,106.086,23.491
3840.125,287.323,26.709,0.028,108.294,24.037
3840.229,290.615,26.779,0.034,110.819,24.453
3840.333,292.824,26.884,0.044,112.947,24.674
3840.436,293.512,26.924,0.585,114.15,24.651
3840.54,293.715,26.959,0.934,114.52,24.366
3840.644,292.397,26.991,1.135,114.317,23.902
3840.748,289.052,27.042,1.216,112.969,23.429
3840.852,287.75,27.055,0.766,110.616,23.044
3840.956,289.211,27.055,0.044,108.559,22.826
3841.059,289.532,27.038,0.035,108.214,22.822
3841.163,287.589,26.957,0.028,109.03,23.06
3841.267,284.587,26.903,0.021,109.487,23.446
3841.371,280.945,26.852,0.013,107.984,23.854
3841.475,278.666,26.81,0.007,105.663,24.188
3841.578,278.892,26.768,0.007,104.907,24.388
3841.682,282.705,26.76,0.015,106.954,24.427
3841.786,289.559,26.75,0.027,110.621,24.334
3841.89,295.362,26.729,0.038,113.346,24.18
3841.993,296.73,26.641,0.05,114.605,24.003
3842.097,295.452,26.579,0.407,115.167,23.787
3842.201,292.327,26.515,0.197,115.268,23.5
3842.305,287.876,26.46,0.044,113.704,23.109
3842.409,284.779,26.392,0.043,108.862,22.609
3842.512,282.201,26.377,0.04,101.993,22.062
3842.616,277.638,26.366,0.036,96.825,21.541
3842.72,273.613,26.355,0.032,96.208,21.102
3842.824,272.018,26.326,0.028,99.013,20.785
3842.927,270.501,26.312,0.024,102.213,20.613
3843.031,269.633,26.303,0.018,104.279,20.603
3843.135,272.564,26.3,0.015,104.982,20.691
3843.238,277.082,26.304,0.016,103.877,20.859
3843.342,278.616,26.306,0.019,101.969,21.097
3843.446,277.079,26.306,0.021,102.25,21.408
3843.55,275.353,26.304,0.022,105.712,21.799
3843.653,275.226,26.309,0.024,109.991,22.242
3843.757,276.359,26.327,0.025,112.458,22.667
3843.861,278.994,26.36,0.022,112.746,23.01
3843.964,284.593,26.41,0.015,111.645,23.23
3844.068,292.667,26.544,0.013,109.942,23.312
3844.172,299.163,26.616,0,108.947,23.281
3844.276,300.807,26.685,0.01,109.462,23.214
3844.379,298.205,26.748,0.018,110.632,23.183
3844.483,294.7,26.857,0.022,110.972,23.209
3844.587,290.507,26.907,0.02,109.997,23.289
3844.69,285.781,26.955,0.015,108.575,23.384
3844.794,284.141,26.998,0.014,107.745,23.415
3844.898,287.067,27.058,0.018,107.42,23.306
3845.001,290.423,27.068,0.023,106.661,23.058
3845.105,289.846,27.064,0.025,104.715,22.711
3845.209,286.008,27.049,0.026,103.158,22.322
3845.313,280.945,27.016,0.025,103.723,21.968
3845.416,274.891,27.015,0.02,105.547,21.738
3845.52,271.491,27.032,0.011,106.886,21.648
3845.624,274.63,27.068,0.004,107.264,21.658
3845.728,280.914,27.192,0.01,107.659,21.718
3845.831,285.613,27.271,0.024,108.388,21.774
3845.935,288.148,27.356,0.038,109.272,21.775
3846.039,288.662,27.446,0.045,109.67,21.697
3846.143,285.37,27.635,0.046,109.011,21.591
3846.247,279.931,27.731,0.041,107.778,21.502
3846.351,275.975,27.824,0.034,107.44,21.462
3846.455,275.301,27.911,0.029,108.912,21.491
3846.559,276.254,28.046,0.035,110.83,21.603
3846.663,278.86,28.086,1.452,111.542,21.8
3846.766,282.586,28.108,3.466,111.048,22.079
3846.87,285.27,28.115,4.554,110.372,22.435
3846.974,285.587,28.107,4.4,109.873,22.85
3847.078,284.431,28.101,2.915,109.025,23.278
3847.182,283.678,28.092,0.934,107.848,23.579
3847.286,284.934,28.079,0.103,107.28,23.563
3847.39,286.789,28.019,0.033,107.354,23.154
3847.494,286.475,27.967,0.029,106.181,22.381
3847.598,280.756,27.901,0.031,102.897,21.355
3847.702,270.861,27.823,0.043,99.835,20.259
3847.806,259.469,27.658,1.332,99.832,19.349
3847.91,250.469,27.582,2.468,102.529,18.846
3848.013,248.56,27.514,2.641,104.415,18.748
3848.117,257.107,27.455,1.999,104.6,19.115
3848.221,270.699,27.346,1.126,104.852,19.867
3848.325,282.685,27.294,0.885,106.159,20.838
3848.429,290.201,27.246,1.812,107.132,21.756
3848.533,292.367,27.208,3.524,105.944,22.416
3848.637,288.94,27.185,4.702,103.693,22.789
3848.741,283.344,27.201,4.954,101.803,22.911
3848.845,280.872,27.229,4.77,101.193,22.851
3848.949,282.122,27.262,4.757,102.073,22.677
3849.053,285.072,27.314,4.828,104.406,22.438
3849.157,288.462,27.325,3.954,107.035,22.172
3849.261,291.819,27.325,2.621,108.702,21.929
3849.365,293.287,27.316,1.485,108.949,21.772
3849.469,291.027,27.284,1.026,108.414,21.807
3849.573,287.297,27.264,0.961,107.746,22.031
3849.677,285.957,27.241,0.886,107.232,22.348
3849.781,285.232,27.212,0.785,106.836,22.366
3849.885,283.326,27.134,1.031,106.529,22.767
3849.989,281.684,27.092,1.787,106.22,22.626
3850.093,279.574,27.057,2.617,106.251,22.22
3850.196,276.417,27.033,2.927,106.886,21.732
3850.3,275.136,27.029,2.739,107.401,21.281
3850.404,277.782,27.048,2.432,107.269,20.96
3850.508,282.507,27.074,2.149,106.529,20.83
3850.612,285.738,27.104,1.989,105.691,20.893
3850.716,285.424,27.16,2.074,104.916,21.085
3850.82,282.318,27.18,2.626,104.203,21.369
3850.924,278.282,27.195,3.59,103.999,21.732
3851.028,274.526,27.204,4.574,104.628,22.173
3851.132,272.865,27.202,4.907,106.062,22.667
3851.236,275.927,27.19,4.786,107.742,23.107
3851.34,280.853,27.17,5.523,108.66,23.368
3851.444,283.549,27.143,6.698,108.187,23.358
3851.548,284.312,27.09,7.491,107.316,23.356
3851.652,284.717,27.072,7.769,107.071,22.37
3851.756,283.347,27.066,7.412,107.574,21.6
3851.86,280.001,27.074,6.73,107.39,20.868
3851.964,277.39,27.135,5.477,105.592,20.262
3852.068,276.64,27.183,3.549,103.779,19.837
3852.172,277.02,27.237,1.866,103.835,19.633
3852.276,278.472,27.292,1.603,106.265,19.654
3852.38,280.692,27.388,2.723,109.097,19.851
3852.484,282.422,27.427,3.849,110.967,20.224
3852.588,282.11,27.464,4.016,111.732,20.77
3852.692,280.287,27.503,3.746,111.515,21.488
3852.796,279.397,27.606,3.832,109.933,22.299
3852.9,279.589,27.669,4.589,107.19,23.036
3853.004,279.245,27.735,5.199,104.442,23.539
3853.108,279.2,27.795,5.481,102.941,23.684
3853.212,280.421,27.883,5.385,102.992,23.373
3853.317,280.229,27.913,5.198,102.982,22.494
3853.421,276.637,27.939,5.107,100.965,21.399
3853.525,273.578,27.97,5.569,97.007,20.281
3853.629,270.39,28.049,6.448,93.061,19.278
3853.733,262.146,28.086,7.125,91.005,18.499
3853.837,253.258,28.107,7.477,90.431,18.037
3853.941,250.048,28.104,6.937,91.126,17.887
3854.045,251.685,28.006,5.919,93.607,18.071
3854.149,254.866,27.921,4.86,97.044,18.508
3854.254,260.792,27.831,4.238,100.38,19.184
3854.358,268.469,27.753,3.895,102.948,20.053
3854.462,274.207,27.688,4.217,105.12,20.901
3854.566,276.292,27.706,4.892,107.386,21.547
3854.67,276.421,27.745,5.58,109.026,21.87
3854.774,276.458,27.79,5.756,109.078,21.808
3854.878,276.278,27.842,5.576,106.958,21.383
3854.982,274.659,27.845,4.971,103.271,20.788
3855.086,271.566,27.842,4.652,99.355,20.28
3855.19,268.322,27.845,3.74,96.836,19.971
3855.294,265.768,27.891,1.473,95.977,19.916
3855.398,263.826,27.925,0.35,96.443,20.115
3855.502,262.484,27.947,0.854,97.016,20.519
3855.606,262.589,27.942,2.437,97.386,20.962
3855.71,264.55,27.814,3.976,98.409,21.332
3855.814,267.087,27.7,4.592,100.036,21.574
3855.918,269.417,27.571,5.13,101.503,21.669
3856.022,273.046,27.442,5.166,102.721,21.629
3856.126,278.159,27.232,4.816,104.176,21.496
3856.23,282.237,27.155,3.605,105.925,21.342
3856.334,283.897,27.095,0.664,106.862,21.2
3856.439,283.164,27.045,0.029,106.5,21.09
3856.543,279.829,26.968,0.234,105.638,21.024
3856.647,274.56,26.938,1.198,105.089,21.011
3856.751,271.033,26.913,1.73,104.754,21.037
3856.855,271.753,26.89,1.307,104.22,21.067
3856.959,275.284,26.844,0.608,103.957,21.07
3857.063,278.371,26.814,0.203,104.903,21.023
3857.167,278.836,26.774,0.758,106.701,20.906
3857.271,275.411,26.723,2.019,107.28,20.699
3857.375,269.378,26.593,3.174,105.76,20.435
3857.479,263.132,26.524,3.792,102.758,20.154
3857.583,259.862,26.462,4.081,100.103,19.894
3857.688,261.672,26.411,4.048,98.933,19.695
3857.792,264.718,26.344,3.44,99.712,19.601
3857.896,263.8,26.322,1.857,101.11,19.645
3858,260.576,26.302,0.477,101.403,19.804
3858.104,256.147,26.28,0.097,100.059,20.04
3858.208,251.705,26.221,0.089,98.622,20.31
3858.312,250.785,26.182,0.005,97.847,20.555
3858.416,254.517,26.138,0.007,97.576,20.667
3858.52,260.897,26.089,0.007,97.814,20.58
3858.624,266.537,25.984,0.002,99.461,20.31
3858.728,268.687,25.931,0,102.324,19.902
3858.832,267.889,25.88,0,104.195,19.426
3858.936,264.92,25.832,0,102.685,18.963
3859.04,261.362,25.756,0,98.304,18.596
3859.144,261.186,25.73,0,93.111,18.336
3859.248,262.557,25.71,0,90.012,18.165
3859.352,261.811,25.694,0.007,89.646,18.049
3859.456,259.986,25.65,0.009,91.765,17.947
3859.56,256.565,25.614,0,94.807,17.797
3859.664,251.161,25.566,0,96.348,17.558
3859.767,246.726,25.504,0,94.179,17.239
3859.871,243.163,25.34,0,88.358,16.877
3859.975,239.679,25.235,0,82.312,16.521
3860.079,240.126,25.111,0,80.443,16.225
3860.183,245.896,24.965,0.003,83.405,16.054
3860.287,253.548,24.616,0.005,88.297,16.012
3860.391,261.325,24.423,0.009,91.563,16.072
3860.495,267.06,24.231,0.013,93.225,16.198
3860.599,265.889,24.05,0.016,94.943,16.338
3860.703,258.206,23.739,0.017,96.581,16.405
3860.807,251.549,23.612,0.018,95.607,16.309
3860.911,248.775,23.5,0.018,90.903,16.042
3861.015,247.217,23.4,0.017,85.141,15.645
3861.119,247.297,23.229,0.019,81.487,15.18
3861.223,250.475,23.154,0.022,81.296,14.725
3861.327,252.836,23.085,0.066,83.521,14.374
3861.431,252.487,23.022,0.075,86.326,14.153
3861.535,252.171,22.904,0.031,87.491,14.029
3861.639,251.534,22.841,0.02,85.741,13.948
3861.743,248.285,22.77,0.027,81.916,13.845
3861.847,245.113,22.686,2.751,78.955,13.639
3861.951,244.047,22.49,8.098,78.099,13.287
3862.055,242.292,22.389,7.749,77.856,12.845
3862.159,238.332,22.295,5.64,75.974,12.413
3862.263,235.654,22.212,3.592,73.661,12.081
3862.367,236.069,22.072,2.408,73.827,11.93
3862.471,238.81,22.005,1.877,77.135,12.041
3862.575,243.857,21.932,1.91,81.298,12.395
3862.679,249.984,21.849,2.416,84.103,12.885
3862.783,252.882,21.663,3.284,85.391,13.394
3862.887,251.141,21.568,4.397,85.975,13.809
3862.991,245.543,21.478,5.304,85.542,14.014
3863.095,239.166,21.394,5.565,83.405,13.958
3863.199,234.477,21.221,5.016,79.335,13.738
3863.303,232.666,21.112,4.04,74.943,13.481
3863.407,234.128,20.979,3.122,73.04,13.268
3863.511,239.909,20.824,0.98,74.431,13.152
3863.615,246.591,20.478,0.012,77.402,13.17
3863.719,249.882,20.308,0,80.079,13.321
3863.823,249.244,20.146,0,81.561,13.568
3863.927,246.014,19.993,0,81.462,13.874
3864.031,241.989,19.68,0,79.821,14.181
3864.135,241.943,19.501,0,77.88,14.398
3864.239,247.105,19.302,0,77.823,14.35
3864.343,252.256,19.088,0.011,79.747,13.927
3864.447,252.149,18.664,0.016,80.075,13.188
3864.55,247.151,18.478,0.013,75.507,12.251
3864.654,236.515,18.316,0.01,66.65,11.278
3864.758,225.121,18.174,0.01,58.515,10.465
3864.862,221.613,17.919,0.017,54.911,9.971
3864.966,227.054,17.798,0.033,56.14,9.821
3865.07,236.251,17.687,0.062,60.369,9.97
3865.174,246.041,17.591,0.011,66.958,10.358
3865.278,251.956,17.484,0,75.243,10.902
3865.382,250.188,17.481,0,81.862,11.482
3865.486,243.435,17.509,0,83.992,11.986
3865.59,237.852,17.565,0,81.663,12.379
3865.694,236.708,17.73,0,79.368,12.673
3865.798,239.098,17.831,0.013,79.461,12.885
3865.902,241.999,17.94,0.012,80.753,13.02
3866.006,242.547,18.056,0,79.995,13.073
3866.11,239.796,18.313,0,75.964,13.054
3866.214,235.287,18.458,0,71.125,13.003
3866.318,232.023,18.614,0,69.112,12.969
3866.422,232.9,18.78,0,71.73,12.999
3866.526,239.146,19.124,0,76.376,13.128
3866.63,247.514,19.298,0,79.644,13.318
3866.734,251.432,19.471,0.004,79.964,13.451
3866.838,249.558,19.645,0.009,78.287,13.445
3866.942,244.421,20.009,0.009,75.295,13.266
3867.046,235.799,20.204,0.017,71.905,12.94
3867.15,229.175,20.408,0.215,70.302,12.575
3867.254,231.22,20.619,1.139,71.91,12.307
3867.358,238.817,21.045,0.486,75.896,12.182
3867.462,245.397,21.252,0.047,79.623,12.186
3867.566,251.614,21.451,0.034,81.477,12.275
3867.67,255.356,21.64,0.023,81.02,12.377
3867.774,252.071,21.977,0.022,78.677,12.426
3867.878,241.96,22.118,0.023,75.425,12.43
3867.981,232.987,22.234,0.023,72.88,12.457
3868.085,231.109,22.314,0.024,71.884,12.581
3868.189,237.716,22.343,0.032,73.524,12.88
3868.293,248.94,22.294,0.584,77.812,13.413
3868.397,263.873,22.214,1.203,83.825,14.162
3868.501,276.777,22.114,1.452,89.292,15.001
3868.605,279.026,21.881,1.304,92.256,15.813
3868.709,271.252,21.748,0.511,92.225,16.489
3868.813,263.365,21.597,0.03,90.459,16.929
3868.917,260.125,21.425,0.025,88.501,17.093
3869.021,260.598,21,0.021,86.643,17.094
3869.125,260.625,20.741,0.015,84.604,17.053
3869.229,261.277,20.45,0.003,83.193,17.061
3869.333,265.152,20.135,0,84.425,17.188
3869.438,267.966,19.494,0,88.836,17.481
3869.542,269.995,19.201,0,94.062,17.926
3869.646,276.599,18.942,0,96.596,18.385
3869.75,282.54,18.72,0.001,95.785,18.737
3869.854,281.142,18.375,0.015,93.006,18.869
3869.958,272.706,18.24,0.024,90.319,18.693
3870.062,263.689,18.123,0.023,88.693,18.187
3870.166,258.024,18.021,0.015,88.564,17.526
3870.27,253.238,17.867,0.004,89.46,16.892
3870.374,248.956,17.819,0,89.501,16.402
3870.478,250.334,17.793,0,87.785,16.139
3870.582,254.551,17.789,0,85.866,16.156
3870.686,255.427,17.839,0,84.94,16.481
3870.789,255.791,17.886,0,84.942,17.004
3870.893,260.4,17.943,0,85.604,17.684
3870.997,267.242,18.009,0,87.678,18.487
3871.101,273.414,18.171,0,91.355,19.386
3871.205,279.079,18.269,0,94.609,20.354
3871.309,284.921,18.377,0,96.233,21.317
3871.413,290.698,18.492,0.014,96.437,22.177
3871.517,294.527,18.73,0.025,95.916,22.856
3871.621,295.405,18.849,0.03,95.361,23.304
3871.725,294.064,18.967,0.028,95.508,23.515
3871.829,290.704,19.081,0.02,96.431,23.573
3871.932,286.105,19.29,0.01,97.497,23.691
3872.036,283.614,19.382,0.002,98.381,23.979
3872.14,285.55,19.465,0.001,99.445,24.487
3872.244,291.472,19.54,0.011,100.587,25.199
3872.348,298.62,19.672,0.027,100.307,26.011
3872.452,303.095,19.735,0.043,98.008,26.684
3872.555,303.277,19.797,1.664,95.381,27.084
3872.659,301.356,19.861,2.552,94.976,27.182
3872.763,299.984,19.982,3.226,96.845,27.014
3872.867,300.451,20.033,3.369,98.752,26.673
3872.971,304.088,20.075,2.773,99.483,26.299
3873.074,309.865,20.105,1.827,98.954,26.002
3873.178,314.938,20.131,1.112,97.907,25.807
3873.282,318.209,20.124,1.133,96.888,25.729
3873.386,322.933,20.101,1.39,96.178,25.776
3873.49,331.643,20.063,1.079,95.735,25.973
3873.594,337.911,19.953,0.034,95.033,26.351
3873.698,337.111,19.89,0.014,94.113,26.805
3873.801,337.458,19.827,0.004,93.579,27.214
3873.905,340.794,19.765,0.009,93.3,27.445
3874.009,337.988,19.643,0.019,93.156,27.374
3874.113,333.378,19.58,0.023,93.205,26.857
3874.217,333.537,19.514,0.02,93.325,26.024
3874.321,326.851,19.444,0.015,92.97,25.087
3874.424,313.242,19.299,0.014,92.3,24.195
3874.528,303.78,19.227,0.013,91.97,23.455
3874.632,298.089,19.157,0.008,91.933,22.916
3874.736,295.728,19.091,0,92.136,22.547
3874.84,300.066,18.97,0,92.661,22.195
3874.944,305.16,18.911,0.002,92.069,21.776
3875.047,303.162,18.847,0.001,88.47,21.249
3875.151,293.007,18.776,0.003,81.535,20.602
3875.255,278.809,18.615,0.008,74.9,19.865
3875.359,263.08,18.533,0.013,70.761,19.099
3875.463,246.332,18.46,0.014,67.722,18.34
3875.566,235.512,18.405,0.011,64.149,17.596
3875.67,234.432,18.371,0.005,60.899,16.868
3875.774,238.672,18.396,0.002,59.636,16.158
3875.878,244.509,18.449,0.002,60.33,15.502
3875.982,254.454,18.529,0.006,61.919,14.957
3876.086,268.576,18.759,0.01,63.386,14.569
3876.189,280.141,18.901,0.012,65.153,14.381
3876.293,284.131,19.057,0.012,68.813,14.429
3876.397,279.676,19.224,0.01,74.148,14.76
3876.501,272.44,19.573,0.009,79.315,15.428
3876.605,266.427,19.752,0.008,83.277,16.403
3876.709,266.137,19.929,0.006,87.94,17.623
3876.813,272.993,20.105,0.004,94.337,18.998
3876.916,284.692,20.445,0.004,99.807,20.399
3877.02,294.583,20.608,0.007,101.863,21.608
3877.124,300.802,20.764,0.01,101.145,22.446
3877.228,304.604,20.913,0.012,100.207,22.877
3877.332,304.016,21.186,0.015,98.989,22.95
3877.436,299.633,21.31,0.018,96.747,22.757
3877.539,296.564,21.427,0.02,94.533,22.421
3877.643,293.939,21.536,0.019,93.645,22.091
3877.747,289.743,21.729,0.014,94.192,21.873
3877.851,286.762,21.807,0.007,94.92,21.795
3877.955,283.229,21.869,0,94.734,21.85
3878.059,278.134,21.915,0,93.327,22.019
3878.163,277.004,21.955,0,91.911,22.273
3878.267,280.264,21.95,0.002,91.767,22.58
3878.371,286.629,21.932,0.003,94.601,22.919
3878.474,295.918,21.905,0.003,99.954,23.287
3878.578,304.162,21.837,0.003,103.623,23.692
3878.682,306.986,21.799,0.002,104.772,24.13
3878.786,306.247,21.756,0.001,102.491,24.564
3878.89,304.563,21.706,0.001,97.678,24.903
3878.994,303.576,21.58,0,94.229,25.057
3879.098,303.42,21.501,0.001,94.456,24.975
3879.201,302.807,21.41,0.001,97.033,24.644
3879.305,301.4,21.303,0.003,99.133,24.104
3879.409,300.534,21.03,0.006,101.075,23.479
3879.513,298.939,20.862,0.01,104.052,22.949
3879.617,294.991,20.674,0.013,106.007,22.598
3879.72,290.84,20.468,0.014,104.379,22.445
3879.824,288.307,20.026,0.012,99.971,22.466
3879.928,288.048,19.801,0.01,96.057,22.583
3880.032,290.074,19.579,0.008,95.133,22.648
3880.136,292.285,19.368,0.007,95.093,22.541
3880.24,293.768,18.987,0.007,93.261,22.235
3880.344,292.897,18.821,0.006,88.907,21.758
3880.448,284.945,18.671,0.006,84.627,21.179
3880.551,274.447,18.536,0.008,83.041,20.61
3880.655,267.274,18.298,0.009,85.346,20.169
3880.759,263.174,18.188,0.009,89.28,19.885
3880.863,263.745,18.079,0.007,91.929,19.756
3880.967,276.854,17.971,0.003,92.247,19.753
3881.07,284.316,17.758,0,91.897,19.824
3881.174,286.327,17.653,0,92.091,19.852
3881.278,284.28,17.552,0,91.689,19.739
3881.382,280.903,17.454,0.005,89.816,19.48
3881.485,276.362,17.289,0.009,87.44,19.11
3881.589,269.242,17.231,0.01,85.985,18.691
3881.693,262.017,17.194,0.01,85.389,18.309
3881.797,257.795,17.179,0.01,85.954,18.044
3881.9,257.39,17.2,0.01,87.835,17.89
3882.004,258.636,17.228,0.008,90.168,17.836
3882.108,259.815,17.264,0.005,91.524,17.858
3882.212,260.277,17.31,0.002,92.357,17.929
3882.315,260.709,17.435,0.002,93.868,18.02
3882.419,260.228,17.519,0.003,96.223,18.121
3882.523,257.929,17.618,0.004,98.388,18.237
3882.626,256.386,17.732,0.004,99.367,18.365
3882.73,256.953,17.986,0.001,99.551,18.497
3882.834,256.056,18.114,0,98.838,18.614
3882.938,253.534,18.236,0,96.617,18.683
3883.042,252.586,18.351,0,93.758,18.71
3883.145,253.616,18.563,0,91.743,18.722
3883.249,255.795,18.664,0,91.984,18.759
3883.353,258.924,18.761,0,93.855,18.865
3883.456,261.631,18.854,0.017,96.012,19.096
3883.56,263.596,19.018,0.188,97.339,19.465
3883.664,268.02,19.086,2.329,97.958,19.927
3883.768,275.719,19.141,3.159,98.93,20.416
3883.871,284.022,19.184,3.355,101.304,20.852
3883.975,291.791,19.231,3.346,105.212,21.135
3884.079,297.838,19.237,3.355,109.547,21.126
3884.182,297.634,19.233,3.381,111.848,20.817
3884.286,293.387,19.226,3.3,110.5,20.305
3884.39,287.251,19.222,2.934,103.967,19.697
3884.493,276.019,19.242,2.582,98.097,19.111
3884.597,262.917,19.285,2.68,93.978,18.676
3884.701,251.669,19.355,3.338,91.404,18.478
3884.804,244.102,19.572,4.174,90.36,18.491
3884.908,244.632,19.712,5.049,90.819,18.62
3885.012,255.929,19.867,5.894,92.625,18.752
3885.115,269.408,20.035,6.52,94.907,18.756
3885.219,277.083,20.396,6.693,96.448,18.459
3885.323,275.229,20.585,6.36,96.55,17.804
3885.426,264.835,20.777,5.657,94.637,16.928
3885.53,249.654,20.968,4.936,90.967,15.981
3885.633,237.447,21.34,4.131,86.919,15.096
3885.737,231.686,21.516,3.308,82.733,14.396
3885.84,230.435,21.683,2.927,78.399,13.969
3885.944,223.566,21.843,3.235,74.595,13.819
3886.048,218.679,22.144,3.737,73.112,13.895
3886.151,221.943,22.289,3.804,75.168,14.165
3886.255,229.249,22.427,3.33,79.005,14.594
3886.358,234.575,22.558,2.527,82.03,15.145
3886.462,239.257,22.788,1.775,82.773,15.77
3886.565,243.2,22.89,1.357,82.65,16.392
3886.669,245.814,22.991,1.283,84.528,16.967
3886.773,251.483,23.094,1.39,89.078,17.459
3886.876,258.987,23.323,1.381,94.037,17.85
3886.98,264.044,23.447,1.442,96.004,18.136
3887.083,262.036,23.572,1.529,94.998,18.364
3887.187,253.054,23.692,1.454,92.825,18.612
3887.291,244.974,23.905,0.766,91.929,18.924
3887.394,245.419,23.999,0.031,92.659,19.318
3887.498,249.379,24.092,0.022,93.748,19.784
3887.602,256.2,24.186,0.014,94.034,20.256
3887.705,266.374,24.343,0.003,94.154,20.612
3887.809,272.676,24.37,0,95.229,20.777
3887.913,272.845,24.358,0,96.918,20.716
3888.016,273.641,24.334,0,98.383,20.43
3888.12,275.254,24.422,0.013,99.538,19.97
