TVD,SP,DEV,DGA,QT,TENS,RT1,POR,RA45,AC,M4R2,GR,PE,QCAL
3915.461,26.907,34.769,3,2.954,2171.6,10.5,0,1.295,320.776,3.515,106.751,8.22,0.999
3915.564,26.926,34.744,3,3.037,2170.903,10.371,0,1.312,320.304,3.481,105.314,8.183,0.999
3915.667,26.936,34.739,3,3.037,2171.6,10.313,0,1.298,319.199,3.461,103.908,8.137,0.999
3915.769,26.93,34.73,3,3.037,2172.994,10.26,0,1.272,317.918,3.456,102.184,8.084,0.999
3915.872,26.917,34.728,2.998,3.037,2175.086,10.205,0.001,1.244,316.106,3.467,100.435,8.038,0.999
3915.975,26.901,34.739,2.99,3.037,2178.572,10.087,0.002,1.224,313.234,3.487,99.577,7.993,0.999
3916.077,26.883,34.755,2.993,3.037,2179.966,10.026,0.002,1.235,309.794,3.515,99.886,7.929,0.999
3916.18,26.836,34.772,3,3.037,2180.663,9.969,0,1.253,306.512,3.552,101.183,7.854,0.999
3916.283,26.805,34.792,3,3.037,2181.36,9.912,0,1.264,303.245,3.594,102.324,7.793,0.999
3916.386,26.769,34.83,3,3.037,2181.36,9.809,0,1.251,299.641,3.594,102.18,7.754,0.999
3916.488,26.731,34.855,2.999,3.027,2181.36,9.777,0.001,1.228,296.59,3.711,100.442,7.732,0.999
3916.591,26.649,34.875,2.985,3.017,2180.663,9.757,0.004,1.197,294.572,3.781,97.872,7.718,0.999
3916.694,26.605,34.886,2.973,3.006,2179.966,9.746,0.007,1.172,292.433,3.854,95.324,7.694,0.999
3916.796,26.558,34.903,2.966,2.996,2178.572,9.742,0.01,1.169,289.236,3.924,93.362,7.66,0.999
3916.899,26.504,34.9,2.965,2.986,2177.177,9.747,0.011,1.189,285.895,3.984,92.299,7.628,0.999
3917.001,26.362,34.892,2.971,2.976,2176.48,9.755,0.011,1.212,283.928,4.025,92.515,7.61,0.999
3917.104,26.271,34.88,2.983,2.965,2175.783,9.769,0.009,1.23,284.661,4.052,94.171,7.605,0.999
3917.207,26.167,34.853,2.994,2.955,2175.086,9.815,0.006,1.225,287.436,4.07,96.43,7.605,0.999
3917.309,26.055,34.844,3,2.916,2174.389,9.84,0.003,1.205,289.774,4.088,98.503,7.595,0.999
3917.412,25.83,34.842,3,2.877,2173.691,9.872,0.003,1.18,289.187,4.111,98.96,7.575,0.999
3917.514,25.73,34.839,2.986,2.838,2173.691,9.904,0.006,1.165,284.209,4.146,96.632,7.56,0.999
3917.617,25.64,34.847,2.956,2.799,2173.691,9.959,0.012,1.182,274.476,4.193,91.25,7.573,0.999
3917.719,25.557,34.861,2.93,2.76,2172.994,9.979,0.019,1.21,263.477,4.244,85.735,7.611,0.999
3917.822,25.387,34.878,2.925,2.721,2173.691,9.998,0.021,1.239,256.89,4.293,83.577,7.646,0.999
3917.924,25.29,34.897,2.953,2.682,2175.086,10.025,0.018,1.254,256.742,4.334,86.332,7.652,0.999
3918.027,25.183,34.925,2.989,2.643,2177.874,10.126,0.012,1.235,261.246,4.365,91.18,7.632,0.999
3918.13,25.067,34.93,3,2.631,2178.572,10.198,0.007,1.215,267.834,4.388,95.572,7.621,0.999
3918.232,24.816,34.933,3,2.618,2179.269,10.281,0.004,1.199,273.724,4.408,98.048,7.635,0.999
3918.335,24.685,34.928,3,2.606,2180.663,10.371,0.003,1.197,276.736,4.431,98.831,7.667,0.999
3918.437,24.551,34.908,3,2.593,2179.269,10.551,0.004,1.237,277.803,4.455,98.091,7.692,0.999
3918.54,24.414,34.892,3,2.581,2177.874,10.63,0.006,1.273,277.935,4.48,96.616,7.697,0.999
3918.642,24.137,34.867,3,2.568,2176.48,10.696,0.006,1.302,278.321,4.502,96.073,7.698,0.999
3918.745,24.004,34.842,3,2.556,2175.086,10.749,0.005,1.319,281.223,4.519,96.996,7.717,0.999
3918.847,23.877,34.797,3,2.543,2173.691,10.823,0.005,1.297,285.319,4.532,97.591,7.758,0.999
3918.95,23.76,34.775,3,2.545,2173.691,10.853,0.006,1.265,287.116,4.544,96.172,7.823,0.999
3919.052,23.552,34.764,2.994,2.546,2174.389,10.878,0.01,1.237,287.499,4.557,93.131,7.874,0.999
3919.155,23.457,34.755,2.978,2.548,2175.086,10.898,0.013,1.226,287.643,4.575,90.909,7.887,0.999
3919.257,23.366,34.758,2.969,2.55,2175.783,10.926,0.013,1.251,287.086,4.601,90.425,7.887,0.999
3919.36,23.278,34.767,2.967,2.551,2176.48,10.934,0.012,1.276,287.003,4.634,91.208,7.918,0.999
3919.463,23.117,34.778,2.969,2.553,2177.177,10.945,0.011,1.293,287.662,4.674,92.234,7.987,0.999
3919.565,23.047,34.789,2.973,2.554,2178.572,10.96,0.01,1.298,287.744,4.724,93.161,8.084,0.999
3919.668,22.983,34.828,2.976,2.556,2181.36,11.017,0.009,1.27,288.515,4.783,93.737,8.163,0.999
3919.771,22.926,34.847,2.98,2.547,2183.451,11.057,0.009,1.245,290.166,4.854,93.851,8.216,0.999
3919.874,22.827,34.867,2.98,2.538,2184.846,11.106,0.01,1.229,289.745,4.936,93.359,8.244,0.999
3919.976,22.782,34.883,2.975,2.53,2185.543,11.159,0.011,1.229,288.513,5.019,92.253,8.292,0.999
3920.079,22.74,34.919,2.97,2.521,2184.149,11.273,0.012,1.272,289.863,5.092,91.207,8.361,0.999
3920.181,22.704,34.936,2.969,2.512,2182.057,11.329,0.013,1.301,291.941,5.144,91.049,8.385,0.999
3920.284,22.676,34.95,2.972,2.503,2179.966,11.38,0.012,1.32,293.201,5.159,91.758,8.348,0.999
3920.386,22.698,34.958,2.973,2.495,2177.874,11.428,0.01,1.324,295.301,5.127,92.845,8.24,0.999
3920.489,22.754,34.953,2.973,2.486,2175.086,11.521,0.01,1.294,298.283,5.056,93.595,8.135,0.999
3920.591,22.846,34.939,2.969,2.457,2173.691,11.566,0.01,1.275,300.379,4.963,93.564,8.077,0.999
3920.694,23.13,34.925,2.97,2.427,2172.994,11.606,0.01,1.266,300.666,4.866,93.432,7.964,0.999
3920.796,23.31,34.905,2.977,2.398,2172.994,11.641,0.009,1.268,299.524,4.782,93.985,7.795,0.999
3920.899,23.505,34.858,2.986,2.368,2176.48,11.697,0.008,1.303,297.288,4.731,94.925,7.698,0.999
3921.001,23.706,34.839,2.993,2.339,2177.874,11.719,0.007,1.321,294.629,4.724,95.576,7.693,0.999
3921.104,24.103,34.822,2.992,2.31,2178.572,11.737,0.008,1.328,292.075,4.756,95.128,7.689,0.999
3921.206,24.289,34.811,2.983,2.28,2179.966,11.756,0.01,1.324,286.882,4.82,93.334,7.638,0.999
3921.309,24.462,34.805,2.963,2.251,2182.754,11.793,0.014,1.292,276.954,4.906,89.586,7.582,0.999
3921.411,24.62,34.811,2.939,2.296,2183.451,11.818,0.019,1.28,265.754,4.995,85.021,7.661,0.999
3921.514,24.886,34.819,2.93,2.34,2183.451,11.852,0.022,1.281,259.692,5.065,82.618,7.762,0.999
3921.617,24.992,34.833,2.943,2.385,2183.451,11.897,0.02,1.296,259.617,5.096,84.14,7.821,0.999
3921.719,25.083,34.864,2.963,2.429,2184.846,12.023,0.016,1.352,265.95,5.085,88.009,7.938,0.999
3921.822,25.161,34.88,2.975,2.474,2185.543,12.1,0.012,1.375,277.875,5.03,91.416,8.056,0.999
3921.925,25.287,34.897,2.975,2.518,2185.543,12.181,0.01,1.382,290.76,4.936,92.823,8.096,0.999
3922.027,25.335,34.917,2.974,2.563,2184.149,12.259,0.01,1.376,298.167,4.814,93.27,8.04,0.999
3922.13,25.371,34.942,2.977,2.608,2179.966,12.367,0.009,1.341,299.592,4.679,93.708,7.809,0.999
3922.232,25.394,34.947,2.985,2.677,2177.874,12.388,0.009,1.329,298.252,4.546,94.254,7.54,0.999
3922.335,25.394,34.947,2.99,2.746,2175.783,12.383,0.009,1.325,296.436,4.423,94.381,7.417,0.999
3922.437,25.374,34.942,2.992,2.816,2173.691,12.349,0.009,1.331,294.635,4.313,94.063,7.421,0.999
3922.54,25.343,34.925,2.994,2.885,2172.297,12.214,0.009,1.361,293.163,4.221,93.645,7.469,0.999
3922.642,25.305,34.914,2.995,2.954,2172.994,12.129,0.01,1.362,292.169,4.152,93.34,7.503,0.999
3922.745,25.227,34.9,2.998,3.024,2173.691,12.045,0.009,1.349,291.527,4.104,93.734,7.503,0.999
3922.847,25.198,34.886,3,3.093,2174.389,11.967,0.008,1.327,290.802,4.076,94.733,7.497,0.999
3922.95,25.182,34.864,3,3.162,2176.48,11.842,0.007,1.28,289.427,4.07,95.465,7.513,0.999
3923.052,25.185,34.855,3,3.286,2177.874,11.794,0.007,1.275,288.026,4.085,95.455,7.543,0.999
3923.155,25.259,34.855,3,3.409,2178.572,11.751,0.008,1.283,287.316,4.122,95.199,7.594,0.999
3923.257,25.337,34.858,3,3.532,2178.572,11.715,0.007,1.302,287.367,4.179,95.438,7.666,0.999
3923.36,25.448,34.872,3,3.655,2179.966,11.662,0.007,1.343,288.271,4.248,95.925,7.722,0.999
3923.462,25.59,34.88,3,3.778,2181.36,11.643,0.007,1.348,289.62,4.322,95.546,7.761,0.999
3923.565,25.959,34.889,2.995,3.901,2182.057,11.633,0.009,1.341,290.258,4.393,94.253,7.795,0.999
3923.667,26.174,34.892,2.978,4.024,2182.057,11.63,0.011,1.322,290.279,4.451,92.767,7.816,0.999
3923.77,26.404,34.897,2.97,4.147,2181.36,11.647,0.012,1.282,290.332,4.487,91.836,7.848,0.999
3923.873,26.646,34.892,2.972,4.002,2180.663,11.662,0.012,1.28,290.421,4.497,91.668,7.863,0.999
3923.975,27.16,34.88,2.98,3.857,2179.966,11.68,0.011,1.289,290.628,4.482,92.288,7.827,0.999
3924.078,27.424,34.864,2.994,3.712,2178.572,11.7,0.009,1.311,291.262,4.445,94.049,7.771,0.999
3924.18,27.687,34.836,3,3.567,2175.086,11.732,0.006,1.353,291.427,4.389,96.65,7.77,0.999
3924.283,27.944,34.825,3,3.422,2175.086,11.745,0.003,1.356,289.732,4.319,98.435,7.725,0.999
3924.385,28.424,34.819,3,3.277,2175.086,11.758,0.003,1.346,286.845,4.241,98.613,7.355,0.999
3924.488,28.646,34.819,3,3.132,2175.086,11.773,0.005,1.33,284.326,4.16,97.365,7.015,0.999
3924.59,28.856,34.828,3,2.987,2173.691,11.81,0.007,1.317,282.483,4.084,95.831,6.971,0.999
3924.693,29.059,34.839,3,2.914,2174.389,11.831,0.008,1.329,281.464,4.014,94.904,6.949,0.999
3924.796,29.453,34.853,3,2.84,2175.783,11.851,0.008,1.349,282.185,3.957,95.141,6.898,0.999
3924.898,29.651,34.864,3,2.766,2176.48,11.868,0.007,1.376,284.239,3.919,95.704,6.868,0.999
3925.001,29.852,34.894,3,2.692,2177.177,11.896,0.007,1.399,285.677,3.902,95.641,6.879,0.999
3925.104,30.052,34.911,3,2.619,2178.572,11.907,0.008,1.387,286.607,3.903,95.106,6.92,0.999
3925.206,30.43,34.922,3,2.545,2179.966,11.917,0.007,1.36,287.859,3.923,95.323,6.961,0.999
3925.309,30.602,34.93,3,2.471,2180.663,11.926,0.006,1.328,289.054,3.956,96.549,6.994,0.999
3925.411,30.761,34.936,3,2.398,2179.269,11.947,0.004,1.29,290.418,3.996,97.853,7.053,0.999
3925.514,30.91,34.933,3,2.335,2179.269,11.957,0.003,1.295,292.679,4.032,98.777,7.143,0.999
3925.616,31.179,34.928,3,2.272,2178.572,11.969,0.003,1.316,294.981,4.053,99.159,7.237,0.999
3925.719,31.295,34.917,3,2.21,2177.874,11.985,0.002,1.344,296.219,4.053,99.224,7.369,0.999
3925.821,31.392,34.897,3,2.147,2175.783,12.033,0.002,1.379,296.93,4.031,99.611,7.548,0.999
3925.924,31.465,34.889,3,2.084,2175.783,12.071,0,1.375,298.235,3.985,100.921,7.709,0.999
3926.026,31.532,34.889,3,2.022,2176.48,12.122,0,1.357,300.375,3.916,102.38,7.833,0.999
3926.128,31.529,34.892,3,1.959,2177.874,12.182,0,1.336,302.276,3.834,103.305,7.904,0.999
3926.231,31.508,34.911,3,1.896,2180.663,12.324,0,1.327,303.75,3.746,103.538,7.913,0.999
3926.333,31.474,34.925,3,1.928,2183.451,12.395,0,1.347,305.093,3.655,103.144,7.885,0.999
3926.436,31.384,34.939,3,1.959,2185.543,12.46,0,1.376,305.907,3.568,102.24,7.864,0.999
3926.539,31.331,34.947,3,1.991,2187.634,12.515,0,1.407,306.887,3.486,101.818,7.862,0.999
3926.641,31.271,34.961,3,2.022,2189.029,12.586,0,1.436,310.245,3.415,102.129,7.877,0.999
3926.744,31.203,34.967,3,2.054,2189.726,12.598,0,1.427,315.625,3.362,102.241,7.89,0.999
3926.846,31.034,34.975,3,2.085,2190.423,12.593,0,1.403,321.147,3.326,101.512,7.888,0.999
3926.948,30.934,34.98,3,2.116,2190.423,12.568,0,1.376,325.505,3.311,101.264,7.873,0.999
3927.051,30.827,34.989,3,2.148,2188.332,12.432,0,1.342,328.544,3.317,102.457,7.86,0.999
3927.153,30.712,34.992,3,2.159,2186.24,12.311,0,1.339,330.965,3.346,103.743,7.855,0.999
3927.256,30.468,34.992,3,2.17,2184.149,12.162,0,1.341,333.351,3.386,103.91,7.852,0.999
3927.358,30.339,34.989,3,2.181,2182.057,11.987,0,1.341,333.175,3.429,102.863,7.848,0.999
3927.461,30.206,34.964,3,2.193,2179.269,11.576,0,1.304,329.199,3.467,101.519,7.839,0.999
3927.563,30.071,34.947,2.974,2.204,2178.572,11.35,0.005,1.266,323.79,3.495,99.966,7.82,0.999
3927.666,29.805,34.933,2.954,2.215,2179.966,11.124,0.013,1.224,314.12,3.509,98.216,7.79,0.999
3927.768,29.679,34.919,2.95,2.226,2183.451,10.905,0.016,1.192,300.832,3.513,97.6,7.751,0.999
3927.87,29.559,34.914,2.995,2.237,2190.423,10.512,0.008,1.17,293.817,3.518,99.471,7.714,0.999
3927.973,29.447,34.919,3,2.271,2191.817,10.336,0,1.185,293.574,3.536,102.799,7.685,0.999
3928.075,29.241,34.928,3,2.304,2193.211,10.174,0,1.205,292.126,3.576,104.25,7.665,0.999
3928.178,29.147,34.942,3,2.337,2194.606,10.019,0.001,1.221,289.725,3.651,100.915,7.656,0.999
3928.28,29.061,34.978,2.908,2.371,2193.211,9.741,0.263,1.216,285.951,3.782,94.356,7.678,0.999
3928.383,28.982,34.997,2.853,2.404,2191.12,9.604,3.49,1.191,276.37,3.09,88.109,7.703,0.999
3928.485,28.852,35.019,2.824,2.438,2190.423,9.461,4.09,1.163,263.672,3.159,84.689,7.685,0.999
3928.588,28.8,35.036,2.81,2.471,2190.423,9.309,3.93,1.142,254.062,3.218,83.125,7.516,0.999
3928.69,28.757,35.064,2.797,2.504,2190.423,9.007,3.786,1.138,248.112,3.26,81.492,7.098,0.999
3928.792,28.72,35.072,2.778,2.514,2189.726,8.874,3.918,1.155,243.617,3.282,78.51,6.714,0.999
3928.895,28.665,35.078,2.759,2.523,2188.332,8.762,4.302,1.175,240.374,3.284,74.768,6.562,0.999
3928.997,28.652,35.078,2.744,2.533,2187.634,8.676,4.594,1.192,238.834,3.27,71.233,6.609,0.999
3929.1,28.655,35.055,2.739,2.542,2183.451,8.634,4.668,1.199,239.399,3.249,69.745,6.69,0.999
3929.202,28.68,35.036,2.745,2.551,2181.36,8.686,4.438,1.193,243.375,3.229,70.939,6.634,0.999
3929.304,28.807,35.019,2.761,2.561,2179.966,8.784,3.92,1.191,249.672,3.219,74.606,6.895,0.999
3929.406,28.914,35,2.787,2.57,2180.663,8.919,3.102,1.203,255.594,3.227,79.649,7.512,0.999
3929.509,29.048,34.986,2.819,2.579,2185.543,9.254,2.179,1.265,259.353,3.257,84.657,7.839,0.999
3929.611,29.208,34.989,2.843,2.749,2188.332,9.426,1.527,1.309,260.457,3.319,87.898,7.903,0.999
3929.714,29.588,34.994,2.849,2.918,2191.817,9.588,1.564,1.345,258.706,4.079,88.435,7.932,0.999
3929.816,29.801,35.005,2.841,3.087,2196,9.729,2.041,1.367,256.338,3.946,87.244,7.696,0.999
3929.918,30.025,35.036,2.834,3.256,2201.577,9.921,2.331,1.36,254.349,3.861,86.254,7.395,0.999
3930.021,30.257,35.055,2.835,3.425,2202.274,9.975,2.258,1.338,252.789,3.853,86.345,7.141,0.999
3930.123,30.738,35.078,2.845,3.594,2202.274,10.011,1.888,1.32,252.881,3.786,87.653,6.958,0.999
3930.226,30.983,35.094,2.867,3.763,2202.971,10.037,0.764,1.312,255.38,3.784,90.533,6.912,0.999
3930.328,31.229,35.122,2.918,3.932,2203.669,10.077,0.028,1.326,258.893,3.796,94.57,7.029,0.999
3930.43,31.471,35.142,2.992,3.932,2203.669,10.097,0.013,1.343,262.298,3.817,98.358,7.212,0.999
3930.532,31.945,35.158,3,3.932,2202.274,10.117,0.005,1.351,265.877,3.842,99.951,7.291,0.999
3930.635,32.178,35.172,3,3.932,2200.88,10.132,0.008,1.347,268.431,3.872,99.447,7.318,0.999
3930.737,32.412,35.186,2.987,3.932,2196.697,10.131,0.014,1.293,269.298,3.91,98.059,7.178,0.999
3930.839,32.648,35.18,2.965,3.932,2194.606,10.106,0.018,1.254,269.76,3.965,97.138,6.824,0.999
3930.941,33.122,35.169,2.944,3.932,2192.514,10.063,0.022,1.221,269.888,3.09,96.231,6.845,0.999
3931.044,33.36,35.155,2.898,3.932,2190.423,10,0.031,1.199,269.024,3.159,93.778,6.955,0.999
3931.146,33.602,35.122,2.85,3.932,2190.423,9.837,1.065,1.187,268.96,3.218,89.429,6.799,0.999
3931.248,33.849,35.108,2.809,4.14,2193.211,9.745,2.694,1.182,269.277,3.26,84.011,6.918,0.999
3931.35,34.37,35.097,2.778,4.348,2196,9.654,3.898,1.169,266.991,3.282,79.027,7.151,0.999
3931.452,34.642,35.089,2.758,4.556,2197.394,9.568,4.854,1.15,262.51,3.284,75.434,7.218,0.999
3931.554,34.919,35.089,2.746,4.764,2198.789,9.431,5.46,1.095,257.805,3.27,73.328,7.187,0.999
3931.657,35.195,35.094,2.74,4.972,2200.183,9.386,5.801,1.074,250.806,3.249,72.152,7.175,0.999
3931.759,35.732,35.103,2.736,5.181,2200.88,9.358,5.987,1.073,243.482,3.229,71.323,7.155,0.999
3931.861,35.984,35.117,2.733,5.389,2200.183,9.347,6.162,1.088,241.548,3.219,70.889,6.985,0.999
3931.964,36.221,35.136,2.732,5.597,2198.789,9.351,6.252,1.153,244.51,3.227,71.067,6.978,0.999
3932.066,36.443,35.147,2.733,5.177,2199.486,9.359,6.328,1.186,247.787,3.257,71.446,7.438,0.999
3932.168,36.853,35.153,2.733,4.758,2200.183,9.368,6.44,1.201,251.595,3.319,71.442,7.96,0.999
3932.271,37.046,35.155,2.733,4.338,2198.789,9.379,6.563,1.203,256.004,5.578,71.227,8.11,0.999
3932.373,37.233,35.158,2.734,3.918,2196,9.407,6.636,1.176,259.012,5.573,71.201,7.676,0.999
3932.475,37.412,35.153,2.738,3.499,2194.606,9.423,6.553,1.167,260.779,3.09,71.695,7.135,0.999
3932.577,37.732,35.136,2.743,3.079,2192.514,9.442,6.198,1.169,262.885,3.159,72.958,7.004,0.999
3932.679,37.866,35.125,2.758,2.66,2190.423,9.467,5.733,1.184,266.082,3.218,75.344,7.102,0.999
3932.781,37.98,35.097,2.777,2.24,2189.726,9.549,4.897,1.238,269.109,3.26,78.627,7.131,0.999
3932.884,38.075,35.089,2.792,2.24,2191.817,9.605,4.255,1.257,268.916,3.282,81.188,7.086,0.999
3932.986,38.21,35.086,2.796,2.24,2193.909,9.669,4.217,1.256,266.178,3.284,81.828,7.066,0.999
3933.088,38.253,35.089,2.789,2.24,2196,9.742,4.793,1.241,263.611,3.27,80.802,7.116,0.999
3933.19,38.284,35.1,2.777,2.24,2200.183,9.921,5.545,1.184,260.857,3.249,79.037,7.185,0.999
3933.293,38.304,35.105,2.763,2.24,2202.971,10.028,6.207,1.168,257.107,3.229,76.727,7.207,0.999
3933.395,38.324,35.108,2.747,2.24,2205.063,10.147,6.747,1.167,254.487,3.219,73.66,7.197,0.999
3933.497,38.331,35.114,2.731,2.24,2204.366,10.27,7.253,1.184,253.122,3.227,69.976,7.193,0.999
3933.6,38.337,35.128,2.717,2.24,2201.577,10.537,7.756,1.238,251.487,3.257,66.435,7.2,0.999
3933.702,38.343,35.136,2.709,2.227,2201.577,10.681,8.124,1.257,250.693,3.319,64.122,7.229,0.999
3933.804,38.345,35.139,2.706,2.214,2201.577,10.828,8.302,1.261,251.309,6.745,63.575,7.35,0.999
3933.906,38.331,35.142,2.711,2.201,2198.789,10.98,8.183,1.257,252.761,6.465,65.412,7.511,0.999
3934.009,38.298,35.144,2.722,2.189,2192.514,11.286,7.746,1.24,255.154,6.127,68.582,7.479,0.999
3934.111,38.239,35.142,2.734,2.176,2191.12,11.444,7.22,1.251,256.993,5.756,71.468,7.526,0.999
3934.213,38.027,35.133,2.74,2.163,2189.726,11.606,6.967,1.277,256.006,5.383,72.615,7.71,0.999
3934.315,37.872,35.122,2.743,2.15,2187.634,11.771,6.891,1.319,253.461,5.029,72.578,7.359,0.999
3934.417,37.686,35.092,2.748,2.137,2184.149,12.103,6.797,1.409,253.487,4.706,73.113,6.965,0.999
3934.52,37.468,35.083,2.764,2.14,2184.846,12.267,6.233,1.437,257.505,3.09,75.753,6.935,0.999
3934.622,36.943,35.075,2.789,2.143,2186.937,12.427,5.163,1.444,261.991,3.159,79.801,7.056,0.999
3934.724,36.639,35.078,2.816,2.146,2189.726,12.582,3.943,1.437,265.417,3.218,83.59,7.075,0.999
3934.826,36.31,35.097,2.835,2.149,2193.909,12.858,3.129,1.404,270.263,3.26,85.927,7.027,0.999
3934.929,35.964,35.114,2.852,2.151,2196.697,12.971,2.659,1.398,274.721,3.282,87.986,7.005,0.999
3935.031,35.255,35.136,2.884,2.154,2198.092,13.064,0.842,1.403,276.091,3.284,92.101,6.994,0.999
3935.133,34.912,35.161,2.94,2.157,2198.789,13.13,0.019,1.419,277.613,3.27,96.915,6.986,0.999
3935.236,34.587,35.197,2.98,2.16,2198.789,13.164,0.01,1.429,277.921,3.249,98.877,6.937,0.999
3935.338,34.284,35.219,2.906,2.158,2198.789,13.128,0.026,1.41,270.771,3.229,95.089,6.811,0.999
3935.44,33.759,35.233,2.828,2.155,2198.789,13.058,0.745,1.374,259.844,3.219,88.889,6.683,0.999
3935.542,33.541,35.242,2.806,2.153,2198.092,12.961,2.81,1.326,252.366,3.227,84.749,6.635,0.999
3935.644,33.354,35.247,2.815,2.151,2196,12.707,2.607,1.242,252.61,3.257,85.761,6.655,0.999
3935.746,33.2,35.244,2.852,2.149,2193.909,12.575,0.632,1.227,260.891,3.319,90.421,6.726,0.999
3935.849,32.986,35.236,2.918,2.147,2191.12,12.455,0.024,1.234,275.417,4.114,95.53,6.898,0.999
3935.951,32.923,35.225,2.97,2.145,2187.634,12.353,0.013,1.257,290.611,3.958,98.331,7.22,0.999
3936.053,32.886,35.197,2.985,2.143,2181.36,12.199,0.009,1.308,301.381,3.802,99.203,7.588,0.999
3936.155,32.874,35.18,2.989,2.142,2180.663,12.133,0.008,1.315,305.535,3.658,99.429,7.909,0.999
3936.257,32.906,35.164,2.992,2.141,2182.057,12.07,0.007,1.307,306.405,3.534,99.696,8.215,0.999
3936.359,32.944,35.15,2.987,2.141,2185.543,11.996,0.006,1.287,304.71,3.431,99.754,8.487,0.999
3936.461,32.996,35.136,2.977,2.14,2190.423,11.786,0.007,1.254,299.914,3.349,99.543,8.616,0.999
3936.563,33.063,35.133,2.976,2.139,2191.817,11.636,0.008,1.253,294.736,3.288,99.471,8.435,0.999
3936.666,33.245,35.133,2.969,2.139,2194.606,11.457,0.01,1.263,291.516,3.248,99.008,7.956,0.999
3936.768,33.358,35.139,2.948,2.138,2196,11.26,0.015,1.278,290.89,3.228,97.805,7.446,0.999
3936.87,33.485,35.158,2.936,2.137,2194.606,10.842,0.019,1.289,292.629,3.232,96.98,7.125,0.999
3936.972,33.622,35.178,2.958,2.199,2193.909,10.643,0.015,1.277,295.845,3.263,97.767,7.006,0.999
3937.074,33.913,35.2,3,2.261,2194.606,10.46,0.006,1.254,297.69,3.319,99.836,6.998,0.999
3937.177,34.063,35.217,3,2.323,2195.303,10.294,0.001,1.225,296.245,3.398,100.928,7.1,0.999
3937.279,34.215,35.236,3,2.384,2191.12,10.018,0.008,1.194,291.835,3.489,99.396,7.247,0.999
3937.381,34.368,35.242,2.951,2.446,2187.634,9.896,0.02,1.199,286.827,3.579,96.683,7.29,0.999
3937.483,34.675,35.239,2.92,2.508,2184.149,9.781,0.027,1.218,283.387,3.644,94.757,7.4,0.999
3937.585,34.825,35.233,2.925,2.57,2180.663,9.673,0.027,1.239,282.825,3.676,94.767,7.653,0.999
3937.687,34.97,35.208,2.957,2.631,2175.783,9.485,0.021,1.248,285.17,3.667,96.274,7.657,1.003
3937.79,35.106,35.189,3,2.647,2174.389,9.404,0.013,1.231,289.062,3.618,98.368,7.596,1.006
3937.892,35.363,35.169,3,2.663,2175.086,9.335,0.007,1.206,292.767,3.55,99.684,7.36,1.006
3937.994,35.492,35.155,3,2.678,2176.48,9.275,0.01,1.182,295.334,3.474,99.029,7.164,1.006
3938.096,35.626,35.144,2.938,2.694,2179.966,9.182,0.021,1.165,295.923,3.408,96.33,7.166,1.006
3938.198,35.769,35.144,2.904,2.709,2182.057,9.136,0.333,1.176,293.731,3.358,93.571,7.314,1.006
3938.3,36.079,35.153,2.891,2.725,2184.149,9.083,0.755,1.198,290.444,3.334,92.143,7.533,1.006
3938.402,36.244,35.161,2.884,2.741,2186.24,9.022,0.336,1.217,288.348,3.334,92.049,7.571,1.006
3938.505,36.411,35.183,2.885,2.756,2189.029,8.883,0.036,1.225,286.136,3.09,92.158,7.581,1.006
3938.607,36.576,35.203,2.876,3.282,2190.423,8.809,0.039,1.206,281.663,3.159,91.333,7.62,1.006
3938.709,36.884,35.225,2.853,3.809,2191.817,8.737,0.398,1.181,276.41,3.218,89.347,7.657,1.006
3938.811,37.016,35.247,2.84,4.335,2192.514,8.666,1.494,1.158,271.719,3.26,87.103,7.762,1.006
3938.913,37.125,35.286,2.83,4.861,2191.817,8.527,2.389,1.146,266.438,3.282,85.232,7.91,1.006
3939.015,37.21,35.297,2.823,5.387,2191.12,8.453,2.783,1.155,261.758,3.284,84.238,7.771,1.006
3939.118,37.312,35.305,2.819,5.914,2189.726,8.375,2.915,1.17,260.592,3.27,83.768,7.306,1.006
3939.22,37.334,35.311,2.821,6.44,2189.029,8.296,2.841,1.179,261.785,3.249,84.023,6.885,1.006
3939.322,37.341,35.314,2.828,6.966,2187.634,8.147,2.731,1.171,262.747,3.229,84.902,6.703,1.006
3939.424,37.338,35.303,2.833,6.574,2186.937,8.087,2.765,1.154,263.157,3.219,85.302,6.659,1.006
3939.526,37.318,35.286,2.832,6.182,2186.937,8.042,2.835,1.138,263.514,3.227,85.047,6.63,1.006
3939.628,37.311,35.258,2.829,5.79,2186.937,8.011,2.813,1.129,263.376,3.257,84.562,6.614,1.006
3939.73,37.312,35.217,2.825,5.398,2191.12,7.991,2.593,1.15,262.806,3.319,84.258,6.664,1.006
3939.832,37.325,35.2,2.825,5.006,2193.211,7.996,2.094,1.179,262.337,3.26,84.807,6.901,1.006
3939.934,37.38,35.189,2.832,4.614,2195.303,8.009,1.432,1.204,261.564,3.282,86.225,7.351,1.006
3940.036,37.418,35.178,2.844,4.222,2197.394,8.023,0.818,1.215,259.884,3.284,88.258,7.801,1.006
3940.138,37.459,35.164,2.857,3.83,2200.88,8.056,0.554,1.183,258.345,3.27,89.868,8.018,1.006
3940.24,37.501,35.169,2.861,3.614,2201.577,8.074,0.751,1.147,258.307,3.249,90.389,8.043,1.006
