DGA,POR,Y
2.767,6.106,2
2.813,4.727,2
2.861,2.482,2
2.897,0.063,1
2.957,0.027,1
2.984,0.025,1
2.961,0.028,1
2.907,0.037,1
2.861,0.406,1
2.842,1.163,1
2.834,2.131,1
2.836,3.397,1
2.847,4.208,1
2.842,1.934,1
2.819,0.618,1
2.794,1.417,2
2.81,5.792,2
2.76,7.326,2
2.73,8.039,2
2.726,7.111,2
2.732,5.438,2
2.74,5.202,2
2.744,6.38,2
2.753,7.196,2
2.776,6.391,2
2.813,3.996,2
2.844,2.118,2
2.846,2.864,2
2.821,5.582,2
2.798,7.362,2
2.796,7.749,2
2.818,6.58,1
2.852,4.446,1
2.889,0.744,1
2.953,0.023,1
3,0.017,1
3,0.017,1
3,0.02,1
3,0.021,1
2.986,0.02,1
2.936,0.021,1
2.884,0.027,1
2.829,0.037,1
2.771,0.048,2
2.727,0.06,2
2.727,3.565,2
2.712,4.874,2
2.714,5.027,2
2.73,3.653,2
2.753,0.995,2
2.802,0.042,2
2.89,0.029,1
2.944,0.02,1
2.954,0.017,1
2.925,0.019,1
2.914,0.06,1
2.915,0.072,1
2.945,0.027,1
2.968,0.025,1
2.956,0.023,1
2.928,0.021,1
2.89,0.023,1
2.857,0.027,1
2.815,0.404,2
2.817,4.713,2
2.759,7.134,2
2.725,7.48,2
2.716,7.499,2
2.722,8.048,2
2.739,8.567,2
2.743,8.83,2
2.732,9.863,2
2.705,11.174,2
2.681,11.557,2
2.675,11.475,2
2.672,10.852,2
2.675,10.189,2
2.665,9.436,2
2.662,9.245,2
2.672,9.217,2
2.692,9.141,2
2.703,8.093,2
2.732,5.629,2
2.773,2.947,2
2.784,2.126,2
2.779,2.21,2
2.776,2.102,2
2.775,1.738,2
2.764,1.727,2
2.744,1.961,2
2.731,1.857,2
2.726,1.515,2
2.724,1.215,2
2.722,1.124,2
2.719,1.351,2
2.72,1.674,2
2.728,1.873,2
2.752,1.462,2
2.789,0.52,2
2.821,0.056,1
2.827,0.118,1
2.828,0.645,1
2.837,0.827,1
2.858,0.405,1
2.885,0.038,1
2.903,0.034,1
2.896,0.111,1
2.893,0.379,1
2.899,0.213,1
2.918,0.032,1
2.936,0.03,1
2.943,0.031,1
2.955,0.029,1
2.973,0.025,1
2.984,0.022,1
2.967,0.023,1
2.93,0.029,1
2.895,0.035,1
2.884,0.114,1
2.896,0.038,1
2.922,0.036,1
2.922,0.039,1
2.871,0.052,1
2.79,0.069,2
2.744,1.387,2
2.717,2.561,2
2.702,3.409,2
2.695,4.031,2
2.694,4.482,2
2.699,4.819,2
2.712,4.956,2
2.735,4.754,2
2.766,4.363,2
2.795,4.103,2
2.821,3.943,2
2.853,3.128,1
2.888,0.406,1
2.931,0.014,1
2.967,0.007,1
2.913,0.018,1
2.862,3.917,1
2.795,7.142,1
2.748,8.493,1
2.72,8.872,2
2.703,8.888,2
2.691,8.872,2
2.681,9.052,2
2.673,9.351,2
2.666,9.741,2
2.662,9.708,2
2.659,9.962,2
2.657,10.193,2
2.662,10.451,2
2.666,10.426,2
2.679,10.232,2
2.695,9.945,2
2.699,9.38,2
2.708,9.247,2
2.705,9.282,2
2.701,9.423,2
2.694,9.632,2
2.688,9.815,2
2.685,10.018,2
2.683,10.143,2
2.682,10.25,2
2.681,10.282,2
2.681,10.218,2
2.681,10.085,2
2.681,9.812,2
2.68,9.378,2
2.68,8.787,2
2.68,8.206,2
2.68,7.731,2
2.684,7.313,2
2.697,6.94,2
2.724,6.288,2
2.759,5.381,2
2.779,4.54,2
2.777,5.09,2
2.765,5.794,2
2.747,6.17,2
2.738,6.166,2
2.733,6.022,2
2.731,5.982,2
2.732,6.043,2
2.737,5.85,2
2.769,4.885,2
2.825,2.631,1
2.878,0.125,1
2.923,0.028,1
2.945,0.025,1
2.994,0.015,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0.01,1
2.95,0.025,1
2.926,0.03,1
2.92,0.031,2
2.878,0.038,2
2.817,1.696,2
2.767,3.712,2
2.731,5.091,2
2.707,6,2
2.693,6.572,2
2.688,6.927,2
2.692,7.08,2
2.703,6.994,2
2.716,6.71,2
2.728,6.322,2
2.737,5.903,2
2.738,5.649,2
2.729,5.721,2
2.718,5.957,2
2.709,6.122,2
2.705,6.129,2
2.708,5.908,2
2.72,5.364,2
2.74,4.438,2
2.768,3.136,2
2.806,1.481,2
2.848,0.046,2
2.879,0.041,1
2.893,0.039,1
2.935,0.031,1
3,0.011,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0.008,1
3,0.014,1
3,0.015,1
2.987,0.02,1
2.937,0.03,1
2.895,0.039,1
2.888,0.089,1
2.917,0.035,1
2.987,0.021,1
3,0.004,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0.01,1
3,0.015,1
3,0.016,1
3,0.018,1
3,0.02,1
3,0.021,1
2.997,0.028,1
2.932,0.038,1
2.881,0.043,1
2.861,0.043,1
2.853,0.79,1
2.828,2.563,1
2.794,4.372,1
2.77,5.639,1
2.766,6.026,1
2.782,5.546,1
2.811,4.391,1
2.829,1.459,1
2.842,0.034,2
2.836,0.035,2
2.778,0.047,2
2.776,2.919,2
2.735,4.817,2
2.704,5.767,2
2.686,6.138,2
2.671,6.026,2
2.678,5.834,2
2.684,5.035,2
2.707,3.804,2
2.761,0.067,2
2.846,0.044,1
3,0.005,1
3,0,1
3,0,1
2.919,0.023,1
2.824,2.967,1
2.807,4.497,1
2.837,3.739,1
2.893,0.274,1
2.969,0.01,1
3,0,1
3,0,1
3,0,1
2.969,0.017,1
2.846,0.043,1
2.773,2.911,1
2.728,4.682,2
2.704,5.63,2
2.691,6.129,2
2.684,6.42,2
2.681,6.575,2
2.679,6.717,2
2.68,6.839,2
2.683,6.871,2
2.694,6.633,2
2.719,5.783,2
2.762,4.151,2
2.821,1.909,2
2.901,0.033,1
3,0.012,1
3,0,1
3,0,1
3,0.012,1
2.932,0.032,1
2.88,0.045,1
2.877,0.048,1
2.906,0.044,1
2.943,0.037,1
2.963,0.032,1
2.964,0.03,1
2.956,0.03,1
2.96,0.027,1
2.98,0.022,1
2.999,0.017,1
3,0.015,1
3,0.011,1
3,0.004,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0.002,1
3,0.006,1
3,0.009,1
3,0.015,1
2.995,0.025,1
2.934,0.035,1
2.891,0.042,1
2.874,0.138,1
2.876,0.099,1
2.895,0.038,1
2.917,0.034,1
2.929,0.031,1
2.931,0.031,1
2.939,0.029,1
2.964,0.023,1
3,0.016,1
3,0.009,1
3,0.006,1
3,0.009,1
3,0.012,1
3,0.014,1
2.994,0.015,1
2.988,0.016,1
2.98,0.018,1
2.961,0.023,1
2.922,0.031,1
2.88,0.553,1
2.854,1.802,1
2.844,2.397,1
2.854,2.132,1
2.873,1.063,1
2.887,0.343,1
2.88,0.489,1
2.859,1.254,1
2.832,2.026,1
2.806,2.745,1
2.786,3.289,1
2.774,3.461,1
2.769,3.307,2
2.758,3.317,2
2.734,3.959,2
2.705,4.834,2
2.684,5.469,2
2.674,5.768,2
2.671,5.885,2
2.672,5.978,2
2.673,6.168,2
2.675,6.514,2
2.677,6.933,2
2.682,7.262,2
2.691,7.523,2
2.7,7.725,2
2.707,7.811,2
2.711,7.668,2
2.712,6.991,2
2.711,6.134,2
2.709,5.287,2
2.703,4.723,2
2.697,4.436,2
2.694,4.264,2
2.7,3.914,2
2.718,3.233,2
2.751,2.012,1
2.795,0.405,1
2.853,0.052,1
2.873,0.048,1
2.857,0.051,1
2.844,0.631,1
2.842,1.181,1
2.843,1.369,1
2.845,1.31,1
2.851,1.043,1
2.86,0.678,1
2.868,0.383,1
2.872,0.343,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0.01,1
3,0.02,1
2.961,0.029,1
2.897,0.04,1
2.856,0.113,1
2.86,0.296,1
2.881,0.036,1
2.898,0.031,1
2.891,0.033,1
2.88,0.075,1
2.891,0.034,1
2.928,0.028,1
2.973,0.02,1
3,0.015,1
3,0.011,1
3,0.004,1
3,0.001,1
3,0.006,1
3,0.013,1
3,0.012,1
3,0,1
3,0,1
3,0,1
3,0.002,1
2.985,0.022,1
2.92,0.035,1
2.886,0.043,1
2.868,0.047,2
2.859,0.049,2
2.853,0.05,2
2.828,0.054,2
2.798,0.953,2
2.771,2.226,2
2.749,3.211,2
2.731,4.013,2
2.716,4.782,2
2.704,5.551,2
2.7,6.147,2
2.709,6.292,2
2.734,5.78,1
2.783,4.142,1
2.842,1.791,1
2.886,0.032,1
2.905,0.027,1
2.917,0.025,1
2.943,0.02,1
2.977,0.013,1
3,0.008,1
3,0.005,1
3,0.008,1
2.951,0.023,1
2.823,0.049,1
2.754,2.884,1
2.712,4.506,1
2.695,5.2,1
2.691,5.363,1
2.697,5.195,1
2.715,4.595,1
2.749,3.432,1
2.798,1.658,1
2.855,0.045,1
2.932,0.029,1
2.994,0.017,1
3,0.01,1
3,0.01,1
3,0.01,1
3,0.009,1
3,0.008,1
3,0.008,1
3,0.006,1
3,0.002,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0.005,1
2.99,0.022,1
2.946,0.031,2
2.919,0.037,2
2.857,0.049,2
2.779,1.225,2
2.734,3.265,2
2.71,4.418,2
2.703,4.83,2
2.704,4.808,2
2.712,4.513,2
2.727,3.973,2
2.756,2.962,2
2.806,1.103,2
2.892,0.038,1
2.97,0.021,1
2.991,0.016,1
2.996,0.015,1
3,0.01,1
3,0.001,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0.01,1
2.977,0.023,1
2.913,0.035,1
2.869,0.043,1
2.858,0.298,1
2.866,0.067,1
2.89,0.035,1
2.917,0.029,1
2.943,0.023,1
2.966,0.019,1
2.988,0.014,1
3,0.01,1
3,0.008,1
3,0.008,1
3,0.009,1
3,0.006,1
3,0,1
3,0,1
3,0,1
3,0.008,1
2.926,0.034,1
2.858,0.422,1
2.859,0.115,1
2.928,0.035,1
3,0.013,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
2.994,0.015,1
2.933,0.026,1
2.901,0.031,1
2.892,0.034,1
2.885,0.036,1
2.87,0.241,1
2.855,0.758,1
2.851,0.933,1
2.86,0.63,1
2.869,0.36,1
2.854,1.251,1
2.814,3.241,1
2.772,4.863,1
2.751,5.514,1
2.747,5.481,1
2.756,5.031,1
2.776,4.301,1
2.806,2.871,1
2.848,0.038,1
2.95,0.016,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0.005,1
3,0.005,1
3,0,1
3,0,1
3,0.004,1
2.948,0.018,1
2.895,0.363,1
2.874,1.708,1
2.865,2.542,2
2.862,2.775,2
2.86,2.889,2
2.85,3.651,2
2.833,4.685,2
2.816,5.348,2
2.807,5.622,2
2.802,5.665,2
2.797,5.702,2
2.8,5.397,2
2.823,3.92,2
2.833,0.595,2
2.854,0.033,2
2.84,2.8,2
2.784,5.704,2
2.737,7.634,2
2.71,8.561,2
2.696,8.788,2
2.692,8.555,2
2.7,7.817,2
2.724,6.579,2
2.765,4.798,2
2.804,2.737,2
2.824,1.629,2
2.829,2.764,1
2.824,3.842,1
2.836,3.473,1
2.866,0.101,1
2.99,0.01,1
3,0,1
3,0,1
2.947,0.024,1
2.858,0.497,1
2.835,1.578,1
2.837,1.432,1
2.857,0.287,1
2.922,0.03,1
3,0.014,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0.001,1
3,0.003,1
3,0.007,1
3,0.014,1
2.948,0.025,1
2.889,0.036,1
2.871,0.49,1
2.883,0.098,1
2.953,0.022,1
3,0.004,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0.001,1
3,0.009,1
3,0.009,1
3,0.005,1
3,0.006,1
3,0.008,1
3,0.006,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0.015,1
2.948,0.031,1
2.887,0.043,1
2.861,0.047,1
2.872,0.044,1
2.931,0.031,1
3,0.011,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0.005,1
3,0.006,1
3,0.005,1
3,0.004,1
3,0.005,1
3,0.009,1
3,0.013,1
2.997,0.015,1
2.993,0.017,1
2.988,0.02,1
2.983,0.023,1
2.966,0.027,1
2.929,0.035,1
2.899,0.04,1
2.896,0.039,1
2.91,0.036,1
2.913,0.034,1
2.911,0.034,1
2.925,0.03,1
2.95,0.024,1
2.968,0.02,1
2.981,0.017,1
3,0.013,1
3,0.007,1
3,0.005,1
3,0.009,1
2.954,0.02,1
2.897,0.03,1
2.876,0.44,1
2.872,0.457,1
2.872,0.223,1
2.861,0.322,1
2.836,1.183,1
2.81,2.108,1
2.789,2.893,1
2.778,3.502,1
2.772,3.525,1
2.784,2.811,1
2.815,1.085,1
2.887,0.038,1
2.983,0.02,1
3,0.007,1
3,0.001,1
3,0.004,1
3,0.011,1
2.974,0.02,1
2.944,0.027,1
2.928,0.031,1
2.911,0.036,1
2.883,0.042,1
2.863,0.046,1
2.865,0.045,1
2.885,0.04,1
2.92,0.033,1
2.977,0.021,1
3,0.007,1
3,0,1
3,0.004,1
2.979,0.018,1
2.912,0.03,1
2.892,0.034,1
2.911,0.03,1
2.943,0.024,1
2.959,0.022,1
2.957,0.023,1
2.953,0.025,1
2.952,0.025,1
2.948,0.027,1
2.945,0.029,1
2.952,0.03,1
2.968,0.028,1
2.986,0.025,1
2.998,0.022,1
2.999,0.021,1
2.997,0.019,1
3,0.016,1
3,0.013,1
3,0.015,1
2.978,0.022,1
2.932,0.033,1
2.888,0.044,1
2.855,0.053,1
2.843,0.057,1
2.848,0.058,1
2.865,0.055,1
2.897,0.049,1
2.954,0.038,1
3,0.024,1
3,0.018,1
3,0.026,1
2.957,0.038,1
2.916,0.045,1
2.896,0.048,1
2.885,0.048,1
2.877,0.048,1
2.866,0.049,1
2.832,0.054,1
2.801,1.054,1
2.785,2.118,1
2.782,2.614,1
2.786,2.93,1
2.79,3.235,1
2.8,3.38,1
2.824,2.953,1
2.865,1.39,1
2.913,0.025,1
2.986,0.01,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0.012,1
3,0.015,1
3,0.013,1
3,0.01,1
3,0.009,1
3,0.008,1
3,0.012,1
3,0.021,1
2.955,0.03,1
2.915,0.034,1
2.886,0.036,1
2.858,0.04,1
2.843,0.566,1
2.827,1.851,1
2.801,2.979,1
2.777,3.987,1
2.763,4.609,1
2.799,2.999,1
2.813,2.387,1
2.85,0.696,1
2.939,0.026,1
3,0.009,1
3,0.002,1
3,0.003,1
3,0.007,1
3,0.011,1
3,0.011,1
3,0.009,1
3,0.01,1
3,0.015,1
2.998,0.021,1
2.965,0.026,1
2.946,0.029,1
2.939,0.029,1
2.944,0.027,1
2.959,0.024,1
2.974,0.022,1
2.983,0.021,1
2.993,0.019,1
3,0.016,1
3,0.011,1
3,0.007,1
3,0.007,1
3,0.013,1
2.947,0.026,1
2.872,0.041,1
2.829,1.357,4
2.798,2.687,4
2.777,3.557,4
2.77,3.788,4
2.78,3.154,4
2.802,1.93,4
2.815,1.16,4
2.796,1.899,4
2.761,3.466,4
2.735,4.769,4
2.726,5.358,4
2.738,5.117,4
2.772,3.781,1
2.828,1.438,1
2.906,0.031,1
2.975,0.018,1
2.981,0.017,1
2.949,0.025,1
2.909,0.033,1
2.859,0.043,1
2.805,1.335,4
2.751,3.338,4
2.712,4.735,4
2.693,5.554,4
2.687,5.879,4
2.689,5.938,4
2.693,5.854,4
2.699,5.766,4
2.706,5.732,4
2.716,5.698,4
2.738,5.32,4
2.772,4.016,4
2.805,1.11,1
2.866,0.03,1
2.935,0.016,1
2.977,0.008,1
3,0.004,1
2.996,0.005,1
2.95,0.015,1
2.911,0.245,1
2.883,2.025,1
2.873,2.892,1
2.875,2.462,1
2.882,1.69,1
2.883,1.485,1
2.878,1.816,1
2.876,2.071,1
2.881,1.712,1
2.895,0.766,1
2.918,0.038,1
2.97,0.014,1
3,0.001,1
3,0,1
2.994,0.014,1
2.973,0.019,1
2.874,0.048,1
2.815,2.743,1
2.78,4.286,1
2.768,4.691,1
2.764,4.742,1
2.745,5.43,4
2.714,6.685,4
2.687,7.783,4
2.674,8.391,4
2.671,8.638,4
2.676,8.578,4
2.69,8.148,4
2.714,7.293,4
2.749,6.081,4
2.78,4.99,4
2.787,4.592,4
2.765,6.239,4
2.729,7.913,4
2.702,8.968,4
2.69,9.351,4
2.687,9.345,4
2.687,9.207,4
2.687,9.195,4
2.685,9.328,4
2.684,9.411,4
2.685,9.277,4
2.691,8.864,4
2.705,8.08,4
2.73,6.735,4
2.761,5.134,4
2.771,4.54,4
2.749,5.246,4
2.722,6.111,4
2.708,6.339,4
2.705,6.024,4
2.709,5.451,4
2.724,4.544,4
2.723,4.476,4
2.72,4.678,4
2.724,4.75,4
2.736,4.444,4
2.755,3.731,4
2.779,2.688,4
2.803,1.551,4
2.813,1.036,4
2.802,1.574,1
2.779,2.763,1
2.768,3.576,1
2.774,3.636,1
2.796,3.036,1
2.822,2.21,1
2.846,1.43,1
2.867,0.6,1
2.882,0.172,1
2.878,0.177,1
2.86,1.226,1
2.835,2.599,1
2.816,3.186,1
2.802,3.557,1
2.779,4.415,1
2.745,5.804,1
2.716,7.075,4
2.7,7.84,4
2.694,8.14,4
2.693,8.277,4
2.69,8.549,4
2.684,8.894,4
2.681,9.333,4
2.683,9.776,4
2.693,10.002,4
2.705,9.899,4
2.716,9.909,4
2.717,10.16,4
2.709,10.315,4
2.7,10.496,4
2.69,10.746,4
2.682,11.052,4
2.675,11.299,4
2.669,11.391,4
2.664,11.032,4
2.673,10.889,4
2.672,10.483,4
2.669,10.179,4
2.669,10.319,4
2.67,10.543,4
2.671,10.483,4
2.674,10.314,4
2.678,10.121,4
2.681,9.957,4
2.687,9.775,4
2.699,9.465,4
2.722,8.604,4
2.766,6.873,4
2.828,4.131,1
2.874,0.445,1
2.896,0.029,1
2.879,0.034,1
2.849,0.64,1
2.828,1.63,1
2.809,2.45,1
2.794,3.316,1
2.784,4.064,1
2.782,4.329,1
2.789,4.047,1
2.795,3.393,1
2.783,3.564,2
2.757,4.948,2
2.727,6.217,2
2.706,7.153,2
2.693,7.786,2
2.685,8.247,2
2.682,8.562,2
2.683,8.744,2
2.688,8.818,2
2.699,8.732,2
2.72,8.279,2
2.76,7.092,2
2.819,4.953,2
2.881,1.113,2
2.937,0.018,2
2.981,0.009,2
2.976,0.011,1
2.942,0.019,1
2.919,0.024,1
2.919,0.026,1
2.935,0.024,1
2.951,0.022,1
2.956,0.022,1
2.948,0.023,1
2.937,0.024,1
2.933,0.023,1
2.936,0.021,1
2.99,0.01,1
3,0.006,1
3,0.006,1
3,0.013,1
2.983,0.021,1
2.971,0.024,1
2.967,0.025,1
2.946,0.028,1
2.907,0.034,1
2.88,0.355,1
2.875,0.649,1
2.878,0.488,1
2.88,0.359,1
2.877,0.427,1
2.873,0.591,1
2.871,0.646,1
2.869,0.649,1
2.862,0.911,1
2.85,1.365,1
2.843,1.646,1
2.846,1.546,1
2.859,1.027,1
2.874,0.383,1
2.884,0.098,1
2.888,0.036,1
2.894,0.036,1
2.903,0.035,1
2.908,0.035,1
2.904,0.036,1
2.892,0.038,1
2.875,0.041,1
2.866,0.509,1
2.857,0.863,1
2.854,0.831,1
2.862,0.164,1
2.903,0.038,1
2.947,0.029,1
2.949,0.027,1
2.903,0.035,1
2.863,0.822,1
2.847,1.955,1
2.845,2.142,1
2.858,1.56,1
2.879,0.403,1
2.919,0.03,1
2.966,0.02,1
2.988,0.015,1
2.977,0.016,1
2.958,0.02,1
2.971,0.017,1
3,0.01,1
3,0.005,1
3,0.006,1
3,0.008,1
3,0.007,1
3,0.006,1
3,0.012,1
2.959,0.021,1
2.926,0.028,1
2.924,0.027,1
2.946,0.022,1
2.961,0.018,1
2.947,0.02,1
2.93,0.024,1
2.94,0.023,1
2.981,0.016,1
3,0.006,1
3,0,1
3,0,1
3,0.005,1
2.993,0.016,1
2.958,0.023,1
2.938,0.028,1
2.922,0.031,1
2.912,0.033,1
2.912,0.032,1
2.922,0.03,1
2.942,0.025,1
2.97,0.02,1
2.995,0.016,1
3,0.016,1
2.989,0.021,1
2.961,0.028,1
2.935,0.033,1
2.913,0.036,1
2.885,0.041,2
2.847,0.077,2
2.826,1.156,2
2.809,2.108,2
2.794,2.974,2
2.782,3.818,2
2.773,4.513,2
2.775,4.715,2
2.793,4.087,2
2.815,3.082,2
2.824,2.512,2
2.811,2.852,2
2.791,3.527,2
2.776,4.106,2
2.772,4.37,2
2.779,4.261,2
2.796,3.665,2
2.816,2.774,2
2.831,1.819,2
2.837,1.201,2
2.84,0.675,2
2.849,0.049,2
2.866,0.046,2
2.856,0.047,2
2.838,1.02,2
2.821,2.314,2
2.812,3.155,2
2.815,3.393,2
2.829,3.091,2
2.846,2.655,2
2.864,2.118,2
2.887,0.967,2
2.924,0.026,1
2.99,0.012,1
3,0.006,1
2.989,0.011,1
2.948,0.02,1
2.924,0.025,1
2.913,0.027,1
2.896,0.045,1
2.88,0.409,1
2.868,0.761,1
2.866,0.555,1
2.876,0.038,1
2.898,0.034,1
2.899,0.035,1
2.877,0.039,1
2.857,0.457,1
2.848,0.995,1
2.846,1.181,1
2.851,1.017,1
2.866,0.503,1
2.89,0.036,1
2.914,0.031,1
2.914,0.03,1
2.907,0.08,1
2.91,0.109,1
2.925,0.028,1
2.958,0.022,1
3,0.011,1
3,0.01,1
3,0.01,1
3,0.006,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0.001,1
3,0.01,1
2.972,0.016,1
2.991,0.013,1
3,0,1
3,0,1
3,0,1
3,0.01,1
2.976,0.019,1
2.979,0.018,1
3,0.01,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0.001,1
3,0.009,1
3,0.01,1
3,0.007,1
3,0.005,1
3,0.011,1
2.974,0.019,1
2.959,0.022,1
2.99,0.015,1
3,0.001,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0.008,1
2.919,0.031,1
2.871,0.981,1
2.865,1.057,1
2.883,0.039,1
2.931,0.03,1
2.966,0.024,1
2.977,0.021,1
2.956,0.025,1
2.923,0.031,1
2.924,0.03,1
2.978,0.019,1
3,0.003,1
3,0,1
3,0,1
3,0,1
3,0.003,1
3,0.007,1
3,0.005,1
3,0.001,1
3,0,1
3,0.003,1
3,0.009,1
3,0.012,1
3,0.013,1
3,0.016,1
2.982,0.022,1
2.964,0.027,1
2.977,0.025,1
3,0.019,1
3,0.015,1
3,0.013,1
3,0.012,1
3,0.009,1
3,0.006,1
3,0.004,1
3,0.007,1
3,0.012,1
3,0.013,1
3,0.007,1
3,0,1
3,0,1
3,0,1
3,0.002,1
3,0.004,1
3,0.007,1
3,0.011,1
3,0.013,1
3,0.013,1
3,0.017,1
2.982,0.028,1
2.938,0.037,1
2.937,0.037,1
2.975,0.029,1
3,0.023,1
3,0.023,1
3,0.022,1
3,0.017,1
3,0.014,1
3,0.018,1
2.986,0.025,1
2.955,0.031,1
2.946,0.033,1
2.961,0.03,1
2.998,0.023,1
3,0.014,1
3,0.008,1
3,0.007,1
3,0.009,1
3,0.012,1
3,0.014,1
3,0.015,1
3,0.016,1
3,0.017,1
3,0.017,1
3,0.015,1
3,0.013,1
3,0.013,1
3,0.016,1
2.989,0.019,1
2.971,0.022,1
2.96,0.024,1
2.958,0.024,1
2.969,0.022,1
2.992,0.018,1
3,0.012,1
3,0.008,1
3,0.01,1
3,0.013,1
3,0.014,1
3,0.012,1
3,0.013,1
2.995,0.019,1
2.965,0.025,1
2.968,0.025,1
3,0.017,1
3,0.007,1
3,0,1
3,0,1
3,0,1
3,0.003,1
3,0.014,1
2.969,0.023,1
2.948,0.028,1
2.951,0.028,1
2.953,0.028,1
2.925,0.034,1
2.875,0.044,1
2.842,0.585,1
2.828,0.934,1
2.823,1.135,1
2.826,1.216,1
2.84,0.766,1
2.868,0.044,1
2.915,0.035,1
2.957,0.028,1
2.996,0.021,1
3,0.013,1
3,0.007,1
3,0.007,1
3,0.015,1
2.962,0.027,1
2.902,0.038,1
2.867,0.05,1
2.861,0.407,1
2.865,0.197,1
2.872,0.044,1
2.881,0.043,1
2.9,0.04,1
2.927,0.036,1
2.945,0.032,1
2.952,0.028,1
2.964,0.024,1
2.995,0.018,1
3,0.015,1
3,0.016,1
3,0.019,1
3,0.021,1
3,0.022,1
3,0.024,1
3,0.025,1
3,0.022,1
3,0.015,1
3,0.013,1
3,0,1
3,0.01,1
3,0.018,1
2.996,0.022,1
3,0.02,1
3,0.015,1
3,0.014,1
3,0.018,1
2.977,0.023,1
2.956,0.025,1
2.949,0.026,1
2.956,0.025,1
2.988,0.02,1
3,0.011,1
3,0.004,1
3,0.01,1
2.973,0.024,1
2.904,0.038,1
2.87,0.045,1
2.864,0.046,1
2.881,0.041,1
2.909,0.034,1
2.922,0.029,1
2.888,0.035,1
2.84,1.452,1
2.806,3.466,1
2.794,4.554,1
2.806,4.4,1
2.833,2.915,1
2.843,0.934,1
2.856,0.103,1
2.883,0.033,1
2.921,0.029,1
2.919,0.031,1
2.864,0.043,1
2.82,1.332,1
2.8,2.468,1
2.797,2.641,1
2.806,1.999,1
2.82,1.126,4
2.826,0.885,4
2.815,1.812,4
2.793,3.524,4
2.772,4.702,4
2.768,4.954,4
2.767,4.77,4
2.756,4.757,4
2.752,4.828,4
2.755,3.954,4
2.77,2.621,4
2.791,1.485,4
2.805,1.026,4
2.813,0.961,4
2.818,0.886,4
2.817,0.785,4
2.807,1.031,4
2.787,1.787,4
2.769,2.617,4
2.761,2.927,4
2.765,2.739,4
2.776,2.432,4
2.788,2.149,4
2.795,1.989,4
2.795,2.074,4
2.789,2.626,4
2.78,3.59,4
2.776,4.574,4
2.78,4.907,4
2.781,4.786,4
2.757,5.523,4
2.717,6.698,4
2.691,7.491,4
2.684,7.769,4
2.683,7.412,4
2.695,6.73,4
2.717,5.477,4
2.75,3.549,4
2.784,1.866,4
2.799,1.603,4
2.784,2.723,4
2.775,3.849,4
2.775,4.016,4
2.784,3.746,4
2.779,3.832,4
2.764,4.589,4
2.747,5.199,4
2.74,5.481,4
2.748,5.385,4
2.759,5.198,4
2.779,5.107,4
2.781,5.569,4
2.774,6.448,4
2.757,7.125,4
2.744,7.477,4
2.735,6.937,4
2.739,5.919,4
2.758,4.86,4
2.776,4.238,4
2.785,3.895,4
2.784,4.217,4
2.774,4.892,4
2.758,5.58,4
2.741,5.756,4
2.746,5.576,4
2.755,4.971,4
2.772,4.652,4
2.8,3.74,4
2.8,1.473,1
2.814,0.35,1
2.829,0.854,1
2.837,2.437,1
2.837,3.976,1
2.822,4.592,1
2.814,5.13,1
2.807,5.166,1
2.814,4.816,1
2.84,3.605,1
2.866,0.664,1
2.882,0.029,1
2.888,0.234,1
2.872,1.198,1
2.857,1.73,1
2.848,1.307,1
2.846,0.608,2
2.849,0.203,2
2.846,0.758,2
2.833,2.019,2
2.821,3.174,2
2.817,3.792,2
2.818,4.081,2
2.824,4.048,2
2.839,3.44,1
2.864,1.857,1
2.889,0.477,1
2.905,0.097,1
2.91,0.089,1
3,0.005,1
3,0.007,1
