TVD,SP1,DGA,QT,DEV,TENS,RT1,POR,RA45,PE,M4R2,GR1,AC,QCAL,RXO,M1RX,CNL,CN,KTH,RMSL,Y
3509.379,53.535,2.898,3.174,34.161,1992.434,9.059,0.02,1.088,8.913,4.412,117.012,241.927,0.997,4.497,7.829,17.659,17.001,82.657,4.404,1
3509.482,54.264,2.83,3.186,34.167,1991.737,9.122,1.396,1.105,8.514,4.268,108.568,237.253,0.997,4.597,13.02,17.061,16.419,69.484,4.151,1
3509.585,54.969,2.787,3.199,34.178,1991.04,9.251,6.371,1.149,8.461,4.1,94.249,236.445,0.997,4.778,17.858,16.671,16.039,60.752,3.894,1
3509.689,55.639,2.74,3.191,34.189,1991.04,9.308,8.182,1.172,9.097,3.91,80.389,239.524,0.997,4.786,18.076,16.474,15.847,56.274,3.31,4
3509.792,56.837,2.716,3.182,34.2,1991.737,9.361,9.631,1.193,10.084,3.704,71.037,244.904,0.997,4.425,12.095,16.433,15.807,54.584,2.804,4
3509.896,57.348,2.704,3.173,34.211,1992.434,9.408,10.932,1.21,10.369,3.488,66.705,249.641,0.997,3.73,7.842,16.48,15.853,53.779,2.549,4
3509.999,57.796,2.697,3.164,34.219,1995.223,9.477,11.89,1.226,10.018,3.282,64.414,252.056,0.997,3.128,5.824,16.528,15.9,53.074,2.476,4
3510.103,58.184,2.692,3.156,34.219,1995.92,9.502,12.486,1.223,10.05,3.099,62.306,252.386,0.997,2.732,4.883,16.527,15.899,52.889,2.292,4
3510.206,58.801,2.686,3.147,34.217,1996.617,9.52,12.886,1.212,10.028,2.945,59.68,250.36,0.997,2.549,4.997,16.472,15.844,53.924,2.083,4
3510.309,59.042,2.681,3.138,34.211,1997.314,9.535,13.127,1.194,9.564,2.821,56.898,245.957,0.997,2.556,6.92,16.362,15.738,55.775,2.022,4
3510.413,59.247,2.678,3.13,34.208,1996.617,9.558,13.091,1.142,9.093,2.73,54.377,242.718,0.997,2.7,11.724,16.208,15.588,56.691,1.951,4
3510.516,59.419,2.676,3.098,34.205,1997.314,9.571,12.881,1.112,9,2.672,52.963,242.168,0.997,2.821,17.991,16.028,15.412,55.723,1.916,4
3510.619,59.679,2.675,3.066,34.203,1997.314,9.587,12.964,1.081,9.106,2.641,52.933,244.508,0.997,2.798,18.008,15.859,15.248,53.172,1.922,4
3510.723,59.773,2.671,3.035,34.203,1998.011,9.606,13.771,1.052,9.36,2.632,53.115,249.734,0.997,2.661,13.486,15.741,15.133,51.005,1.837,4
3510.826,59.848,2.66,3.003,34.211,1997.314,9.675,14.846,1.009,9.501,2.638,52.792,255.309,0.997,2.505,10.01,15.711,15.104,50.347,1.798,4
3510.929,59.906,2.66,2.971,34.208,1996.617,9.723,15.656,0.997,9.464,2.657,52.752,257.526,0.997,2.399,8.387,15.8,15.191,51.326,1.764,4
3511.033,59.988,2.658,2.94,34.205,1995.223,9.776,16.261,0.993,9.375,2.685,53.828,257.671,0.997,2.386,8.047,16.027,15.412,53.043,1.766,4
3511.136,60.018,2.664,2.908,34.192,1993.131,9.835,16.421,0.996,9.287,2.717,55.161,256.389,0.997,2.486,8.553,16.361,15.737,54.714,1.942,4
3511.24,60.043,2.662,2.876,34.169,1991.04,9.957,16.185,1.022,9.217,2.745,55.542,253.248,0.997,2.698,10.338,16.738,16.104,55.714,1.841,4
3511.343,60.063,2.669,2.861,34.161,1990.343,10.016,16.203,1.04,9.173,2.758,55.071,250.686,0.997,2.95,14.555,17.101,16.457,55.42,1.862,4
3511.446,60.089,2.67,2.845,34.15,1990.343,10.071,16.221,1.061,9.171,2.752,54.968,250.738,0.997,3.145,21.782,17.389,16.738,53.115,1.867,4
3511.55,60.091,2.672,2.83,34.139,1990.343,10.122,16.175,1.08,9.133,2.722,55.658,252.075,0.997,3.193,27.076,17.544,16.889,49.671,1.878,4
3511.653,60.085,2.671,2.815,34.125,1988.949,10.197,16.475,1.109,9.117,2.669,56.344,253.262,0.997,3.018,22.72,17.575,16.92,46.486,1.894,4
3511.757,60.072,2.666,2.799,34.119,1986.857,10.222,16.61,1.114,9.099,2.594,55.98,254.439,0.997,2.663,13.958,17.544,16.889,43.907,1.668,4
3511.86,60.029,2.663,2.784,34.119,1984.069,10.235,16.803,1.113,9.053,2.511,54.025,255.246,0.997,2.377,9.626,17.48,16.827,41.503,1.489,4
3511.964,60.003,2.663,2.768,34.114,1981.28,10.238,16.996,1.105,8.991,2.429,51.506,254.293,0.997,2.229,7.788,17.388,16.737,39.505,1.508,4
3512.067,59.975,2.661,2.753,34.097,1976.4,10.218,16.882,1.07,8.941,2.352,49.532,251.463,0.997,2.214,7.949,17.264,16.617,38.85,1.575,4
3512.17,59.944,2.661,2.723,34.086,1974.309,10.206,16.658,1.045,8.918,2.286,48.629,249.569,0.997,2.281,10.517,17.103,16.46,39.455,1.645,4
3512.274,59.87,2.66,2.692,34.075,1973.611,10.196,16.543,1.018,8.924,2.233,48.179,249.795,0.995,2.332,16.605,16.939,16.3,40.946,1.526,4
3512.377,59.827,2.657,2.662,34.058,1972.914,10.196,16.777,0.992,8.955,2.199,47.691,251.92,0.995,2.259,18.743,16.833,16.196,43.073,1.407,4
3512.481,59.784,2.654,2.632,34.03,1973.611,10.224,17.185,0.946,8.992,2.185,47.18,255.79,0.995,2.105,15.139,16.832,16.195,46.286,1.357,4
3512.584,59.748,2.652,2.601,34.019,1973.611,10.251,17.642,0.93,9.017,2.19,47.136,260.693,0.995,1.972,10.411,16.969,16.328,50.019,1.389,4
3512.688,59.72,2.65,2.571,34.014,1973.611,10.281,17.846,0.921,9.03,2.21,48.106,263.43,0.995,1.919,7.576,17.25,16.603,52.394,1.593,4
3512.792,59.732,2.662,2.541,34.008,1973.611,10.305,17.976,0.919,9.039,2.244,50.48,262.544,0.995,1.98,6.791,17.602,16.945,52.896,1.896,4
3512.895,59.761,2.667,2.511,34.011,1972.217,10.309,17.566,0.935,9.053,2.285,53.822,259.204,0.995,2.177,7.3,17.902,17.237,52.825,1.77,4
3512.999,59.804,2.667,2.429,34.017,1972.217,10.291,17.061,0.951,9.077,2.323,56.821,256.016,0.995,2.511,9.764,18.068,17.399,52.808,1.839,4
3513.103,59.916,2.665,2.347,34.028,1972.914,10.253,16.927,0.97,9.117,2.347,57.673,253.805,0.995,2.851,16.716,18.082,17.414,51.523,1.754,4
3513.206,59.98,2.663,2.265,34.039,1973.611,10.199,17.289,0.99,9.173,2.352,56.289,253.717,0.995,2.951,28.391,17.987,17.321,47.645,1.615,4
3513.31,60.043,2.66,2.183,34.055,1973.611,10.055,17.8,1.025,9.211,2.339,53.779,255.719,0.995,2.775,31.452,17.929,17.264,43.461,1.524,4
3513.413,60.1,2.659,2.101,34.058,1973.611,9.976,18.186,1.036,9.224,2.311,51.447,258.343,0.995,2.412,21.539,18.033,17.366,40.788,1.519,4
3513.517,60.167,2.66,2.019,34.064,1973.611,9.901,18.392,1.042,9.245,2.273,49.541,259.845,0.995,2.092,11.862,18.319,17.645,40.254,1.515,4
3513.62,60.162,2.659,1.937,34.072,1972.914,9.834,18.39,1.041,9.285,2.235,48.037,260.125,0.995,1.949,8.937,18.734,18.048,41.405,1.515,4
3513.724,60.123,2.661,1.856,34.089,1971.52,9.736,18.357,1.019,9.324,2.202,47.298,259.87,0.995,1.92,7.933,19.173,18.477,44.484,1.489,4
3513.828,60.046,2.662,1.856,34.094,1971.52,9.703,18.591,0.999,9.351,2.175,47.836,259.682,0.995,1.975,8.013,19.479,18.775,48.927,1.448,4
3513.931,59.77,2.664,1.856,34.1,1972.217,9.686,18.497,0.976,9.353,2.153,49.534,259.835,0.995,2.089,9.417,19.478,18.774,52.576,1.501,4
3514.035,59.575,2.662,1.856,34.103,1972.914,9.693,18.746,0.952,9.45,2.136,51.447,260.505,0.995,2.223,12.573,19.194,18.497,53.325,1.525,4
3514.138,59.345,2.663,1.856,34.108,1975.703,9.753,18.473,0.906,9.485,2.124,52.832,261.475,0.995,2.303,17.452,18.737,18.052,50.908,1.522,4
3514.242,59.086,2.666,1.856,34.103,1977.097,9.819,18.206,0.89,9.505,2.117,53.627,261.802,0.995,2.27,18.282,18.228,17.555,47.643,1.542,4
3514.345,58.494,2.661,1.856,34.089,1979.189,9.903,17.737,0.881,9.5,2.117,54.066,260.875,0.995,2.16,14.779,17.78,17.119,45.888,1.54,4
3514.449,58.162,2.663,1.856,34.075,1981.977,10.014,17.448,0.879,9.473,2.125,54.224,259.704,0.995,2.051,11.359,17.485,16.833,46.125,1.517,4
3514.552,57.807,2.668,1.856,34.053,1988.251,10.322,17.241,0.9,9.457,2.142,54.582,259.798,0.995,1.98,9.164,17.322,16.674,47.308,1.638,4
3514.656,57.43,2.662,1.865,34.044,1991.04,10.513,16.505,0.923,9.473,2.17,55.418,260.503,0.995,1.957,7.998,17.218,16.571,49.081,1.777,4
3514.759,56.618,2.669,1.874,34.039,1993.829,10.735,16.506,0.952,9.519,2.213,56.781,260.166,0.995,1.978,7.151,17.099,16.456,52.699,1.81,4
3514.863,56.191,2.673,1.883,34.039,1995.92,10.973,16.362,0.986,9.575,2.277,58.548,259.213,0.995,2.058,6.776,16.896,16.258,59.694,1.918,4
3514.966,55.757,2.675,1.892,34.044,1996.617,11.488,15.909,1.062,9.619,2.364,61.165,258.683,0.995,2.231,8.265,16.524,15.896,68.749,1.96,4
3515.07,55.317,2.69,1.901,34.053,1996.617,11.749,15.09,1.098,9.642,2.481,65.903,257.842,0.995,2.473,16.617,15.914,15.302,75.389,2.08,4
3515.174,54.413,2.699,1.911,34.064,1995.92,12.008,13.312,1.132,9.645,2.635,72.655,256.721,0.995,2.695,29.405,15.132,14.54,76.214,2.234,4
3515.277,53.94,2.722,1.92,34.075,1995.223,12.261,11.609,1.161,9.633,2.839,78.943,256.757,0.995,2.799,37.313,14.255,13.687,71.425,2.447,4
3515.381,53.448,2.722,1.929,34.097,1995.223,12.72,10.486,1.2,9.621,3.103,80.227,256.748,0.995,2.795,22.916,13.346,12.802,63.9,2.794,4
3515.484,52.929,2.708,1.856,34.111,1995.92,12.929,10.533,1.21,9.641,3.441,75.927,253.861,0.995,3.081,14.535,12.459,11.938,56.96,4.947,4
3515.588,51.794,2.694,1.783,34.122,1996.617,13.111,10.969,1.214,9.678,3.822,69.253,247.649,0.995,4.019,15.023,11.649,11.149,52.784,6.657,4
3515.691,51.176,2.683,1.71,34.133,1996.617,13.269,10.861,1.213,9.671,4.204,64.932,240.464,0.995,6.007,33.33,10.97,10.489,50.673,5.734,4
3515.795,50.525,2.676,1.637,34.15,1996.617,13.515,10.321,1.203,9.638,4.536,63.189,233.92,0.995,8.486,65.809,10.446,9.978,48.8,4.361,4
3515.898,49.845,2.675,1.564,34.15,1996.617,13.595,9.894,1.198,9.626,4.761,62.184,228.611,0.995,2.396,91.884,10.094,9.635,46.914,7.78,4
3516.002,48.402,2.67,1.491,34.147,1995.92,13.642,9.563,1.195,9.63,4.828,61.129,225.44,0.995,8.502,65.583,9.925,9.471,46.282,9.293,4
3516.105,47.634,2.67,1.418,34.142,1996.617,13.666,9.398,1.195,9.662,4.754,60.536,224.667,0.995,5.885,24.776,9.943,9.489,47.914,5.766,4
3516.209,46.828,2.674,1.345,34.114,1998.709,13.667,9.276,1.211,9.723,4.61,60.43,224.545,0.995,4.4,14.077,10.127,9.667,50.328,5.822,4
3516.312,45.977,2.668,1.364,34.1,2000.8,13.665,9.465,1.228,9.68,4.46,59.501,223.263,0.995,3.905,18.7,10.365,9.9,51.292,5.076,4
3516.416,44.131,2.664,1.383,34.086,2002.194,13.675,9.741,1.249,9.677,4.337,57.414,221.941,0.995,3.981,34.195,10.59,10.118,50.25,4.013,4
3516.519,43.14,2.663,1.401,34.072,2004.286,13.71,10.892,1.274,9.541,4.268,55.224,223.203,0.995,4.131,47.685,10.765,10.289,49.124,3.857,4
3516.623,42.108,2.663,1.42,34.05,2007.074,13.874,11.368,1.331,9.75,4.266,53.737,227.525,0.995,4,39.343,10.887,10.407,49.282,2.232,4
3516.726,41.036,2.663,1.439,34.039,2008.469,13.999,11.568,1.359,9.87,4.346,53.073,232.228,0.995,3.741,15.975,11.008,10.525,49.877,2.065,4
3516.83,38.786,2.661,1.458,34.03,2009.166,14.139,11.631,1.384,9.842,4.48,53.098,234.952,0.995,3.716,8.656,11.249,10.76,49.257,2.932,4
3516.933,37.622,2.66,1.476,34.025,2009.166,14.284,11.755,1.405,9.96,4.728,54.249,234.612,0.995,4.054,8.145,11.677,11.177,47.689,5.865,4
3517.037,36.454,2.669,1.495,34.017,2009.863,14.558,12.031,1.428,10.449,5.084,57.769,231.436,0.995,4.766,12.067,12.319,11.802,49.305,13.235,4
3517.14,35.302,2.682,1.418,34.014,2010.56,14.671,12.049,1.43,10.91,5.567,64.079,225.099,0.995,5.837,23.678,13.164,12.624,56.289,27.949,4
3517.244,33.118,2.697,1.342,34.014,2010.56,14.762,11.484,1.426,10.984,6.217,72.302,218.862,0.995,7.449,54.762,14.164,13.598,65.883,56.47,4
3517.347,32.109,2.718,1.265,34.017,2011.257,14.841,10.309,1.417,10.837,7.009,79.801,217.477,0.995,2.396,124.324,15.144,14.552,74.153,45.778,4
3517.451,31.159,2.741,1.188,34.03,2012.651,14.985,9.317,1.389,10.131,2.414,83.968,223.76,0.995,2.396,123.713,15.862,15.252,82.004,31.875,4
3517.555,30.265,2.748,1.112,34.042,2013.349,15.074,8.48,1.375,9.267,2.414,84.552,233.546,0.995,2.396,76.711,16.254,15.632,91.027,13.154,4
3517.658,28.623,2.746,1.035,34.053,2013.349,15.178,8.317,1.363,8.938,2.414,82.911,243.489,0.995,2.396,31.519,16.373,15.749,98.729,9.46,4
3517.762,27.858,2.738,0.958,34.067,2013.349,15.3,8.736,1.354,8.924,2.414,80.377,252.154,0.995,2.396,16.022,16.359,15.735,102.758,8.034,4
3517.865,27.115,2.728,0.882,34.094,2011.954,15.569,9.582,1.353,8.859,2.414,77.357,257.33,0.995,8.863,9.85,16.402,15.777,103.897,7.003,4
3517.969,26.386,2.721,0.875,34.1,2011.257,15.697,10.191,1.361,8.706,2.414,75.055,256.371,0.995,7.175,9.322,16.403,15.778,104.15,7.019,4
3518.073,24.944,2.725,0.869,34.1,2010.56,15.811,10.086,1.374,8.511,7.06,75.13,250.866,0.995,6.546,15.546,17.018,16.377,103.928,6.905,4
3518.176,24.233,2.739,0.863,34.1,2009.863,15.9,9.1,1.391,8.328,6.545,78.937,244.56,0.995,6.524,24.906,17.542,16.887,103.175,8.129,4
3518.28,23.533,2.762,0.856,34.092,2009.166,15.959,7.67,1.43,8.175,6.112,85.557,239.166,0.995,6.596,25.608,18.174,17.502,102.182,9.081,4
3518.383,22.848,2.794,0.85,34.089,2009.166,15.924,5.824,1.449,7.767,5.739,93.175,235.943,0.995,6.426,15.134,18.877,18.189,101.663,8.889,1
3518.487,21.538,2.828,0.844,34.086,2008.469,15.856,3.84,1.464,6.904,5.396,100.285,235.951,0.995,6.033,7.145,19.598,18.891,102.11,13.138,1
3518.59,20.918,2.858,0.837,34.08,2008.469,15.761,2.112,1.474,6.152,5.079,105.499,238.731,0.995,5.504,4.715,20.266,19.541,103.345,11.917,1
3518.694,20.327,2.875,0.831,34.075,2009.863,15.529,1.002,1.472,5.866,4.795,108.168,242.693,0.995,4.908,5.728,20.862,20.122,104.53,8.152,1
3518.797,19.772,2.876,0.859,34.078,2010.56,15.404,1.035,1.46,5.858,4.557,107.901,246.388,0.995,4.329,11.074,21.374,20.621,104.566,8.19,1
3518.901,18.789,2.866,0.887,34.075,2012.651,15.28,1.664,1.44,5.884,4.378,105.577,248.661,0.995,3.934,14.818,21.784,21.022,103.247,8.05,1
3519.004,18.37,2.852,0.916,34.075,2014.743,15.16,2.47,1.414,5.918,4.244,102.478,249.801,0.995,3.881,11.254,22.062,21.293,101.139,7.1,1
3519.108,17.998,2.86,0.944,34.075,2018.229,14.898,1.668,1.349,6.872,4.128,100.781,251.077,0.995,4.11,6.415,22.189,21.416,100.011,6.544,1
3519.211,17.674,2.868,0.972,34.078,2018.926,14.739,1.586,1.313,7.874,4.012,102.301,252.458,0.995,4.357,4.245,22.235,21.461,100.82,6.455,1
3519.315,17.152,2.899,1,34.08,2020.32,14.554,0.421,1.279,8.764,3.885,107.826,253.705,0.995,4.341,3.554,22.255,21.481,102.808,7.271,1
3519.418,16.947,2.953,1.029,34.083,2021.714,14.329,0.013,1.248,9.223,3.747,114.621,256.559,0.995,4.002,3.402,22.307,21.531,103.36,7.689,1
3519.522,16.776,3,1.057,34.094,2026.594,13.794,0,1.202,9.319,3.616,118.675,262.104,0.995,3.663,5.807,22.433,21.654,99.484,8.979,1
3519.625,16.637,2.998,1.093,34.103,2029.383,13.481,0,1.19,9.157,3.51,118.205,268.157,0.995,3.379,9.869,22.658,21.875,93.203,8.833,1
3519.729,16.45,2.955,1.129,34.108,2031.474,13.156,0.009,1.184,8.841,3.434,115.761,272.931,0.995,3.165,10.382,22.929,22.138,88.82,5.074,1
3519.833,16.397,2.943,1.164,34.111,2032.869,12.817,0.016,1.186,8.642,3.384,113.728,277.5,0.995,3.071,6.581,23.202,22.404,88.987,7.252,1
3519.936,16.365,2.953,1.2,34.1,2032.172,12.124,0.013,1.204,8.889,3.35,112.236,281.878,0.995,3.163,3.386,23.437,22.634,91.858,6.244,1
3520.04,16.347,2.941,1.236,34.094,2030.777,11.787,0.017,1.218,9.475,3.348,110.334,283.629,0.995,3.171,3.34,23.598,22.791,96.119,4.455,1
3520.143,16.332,2.931,1.272,34.092,2029.383,11.444,0.02,1.232,9.724,3.25,108.905,282.041,0.995,3.473,2.829,23.645,22.838,100.717,5.032,1
3520.247,16.325,2.935,1.308,34.092,2028.686,11.119,0.018,1.245,9.328,3.179,109.712,279.306,0.995,3.425,3.399,23.57,22.764,104.437,6.487,1
3520.35,16.315,2.95,1.343,34.094,2029.383,10.514,0.014,1.261,8.907,3.105,111.72,276.636,0.995,3.245,5.578,23.42,22.617,106.78,7.427,1
3520.454,16.302,2.963,1.349,34.097,2029.383,10.246,0.012,1.261,8.588,3.044,112.917,274.455,0.995,2.989,8.813,23.178,22.38,107.537,5.547,1
3520.557,16.264,2.953,1.354,34.1,2030.08,10.006,0.013,1.255,8.501,3.008,112.334,273.664,0.995,2.761,9.383,22.829,22.04,107.692,5.163,1
3520.661,16.241,2.925,1.36,34.103,2029.383,9.791,0.017,1.244,9.175,3.001,110.613,275.147,0.995,2.69,4.838,22.377,21.6,108.009,5.31,1
3520.764,16.213,2.911,1.365,34.105,2026.594,9.473,0.02,1.21,10.286,3.009,108.708,278.238,0.995,2.767,2.941,21.89,21.125,108.621,4.524,1
3520.868,16.181,2.9,1.371,34.1,2025.897,9.36,0.022,1.189,11.053,3.02,107.91,280.508,0.995,2.947,2.463,21.474,20.719,108.469,4.314,1
3520.971,16.094,2.898,1.376,34.1,2025.897,9.283,0.02,1.169,10.966,3.026,108.842,279.254,0.995,3.167,2.569,21.18,20.433,106.221,4.652,1
3521.075,16.038,2.918,1.382,34.1,2027.989,9.233,0.016,1.151,10.654,3.023,110.858,274.455,0.995,3.301,3.092,21.036,20.292,101.052,4.682,1
3521.178,15.973,2.926,1.387,34.1,2032.869,9.186,0.015,1.127,9.758,3.016,111.299,269.434,0.995,3.218,4.204,21.038,20.295,94.902,5.335,1
3521.282,15.902,2.932,1.395,34.1,2034.96,9.179,0.02,1.124,8.661,3.022,108.826,264.683,0.995,3.025,5.415,21.157,20.41,90.797,6.719,1
3521.385,15.753,2.915,1.403,34.1,2035.657,9.179,0.028,1.127,8.267,3.049,104.332,260.286,0.995,2.897,5.982,21.339,20.587,88.926,6.977,1
3521.489,15.679,2.896,1.41,34.1,2035.657,9.169,0.266,1.136,8.305,3.099,100.899,260.056,0.995,2.883,5.781,21.527,20.771,88.349,6.272,1
3521.592,15.607,2.892,1.418,34.1,2032.172,9.108,0.784,1.169,9.858,3.17,100.568,262.42,0.995,2.947,4.267,21.694,20.933,88.377,5.267,1
3521.696,15.536,2.901,1.426,34.1,2030.08,9.052,0.507,1.191,10.335,3.245,103.38,260.936,0.995,3.069,2.924,21.811,21.048,88.333,5.068,1
3521.799,15.398,2.918,1.434,34.1,2028.686,8.977,0.05,1.212,10.049,3.301,106.964,259.346,0.995,3.314,2.759,21.858,21.093,89.07,8.779,1
3521.903,15.336,2.94,1.441,34.1,2028.686,8.886,0.017,1.233,9.794,3.32,110.194,261.475,0.995,3.634,3.233,21.825,21.062,91.128,7.755,1
3522.006,15.282,2.992,1.449,34.1,2030.08,8.68,0.01,1.261,9.591,3.296,113.617,263.451,0.995,3.846,4.8,21.757,20.995,93.418,11.484,1
3522.11,15.244,3,1.474,34.1,2031.474,8.576,0.002,1.265,9.387,3.233,117.45,265.929,0.995,3.785,7.505,21.717,20.956,96.127,8.484,1
3522.213,15.224,3,1.499,34.1,2032.172,8.473,0,1.263,9.154,3.14,120.03,270.777,0.995,3.553,7.706,21.756,20.994,99.801,5.213,1
3522.317,15.24,3,1.524,34.1,2032.869,8.373,0,1.253,8.73,3.04,119.933,274.926,0.995,3.261,5.252,21.918,21.152,104.061,5.574,1
3522.42,15.27,3,1.549,34.1,2030.08,8.192,0.001,1.212,8.07,2.949,117.791,277.445,0.995,2.908,3.2,22.225,21.451,108.011,4.935,1
3522.524,15.308,2.996,1.574,34.1,2027.989,8.109,0.006,1.184,7.481,2.88,115.467,279.795,0.995,2.582,2.26,22.642,21.859,110.91,5.158,1
3522.627,15.397,2.992,1.598,34.1,2026.594,8.035,0.008,1.153,7.127,2.836,114.609,281.365,0.995,2.4,2.027,23.051,22.257,111.76,4.574,1
3522.731,15.443,3,1.623,34.1,2025.2,7.966,0.006,1.121,6.945,2.821,115.662,282.083,0.995,2.432,2.374,23.343,22.542,109.977,4.724,1
3522.834,15.486,3,1.648,34.117,2023.806,7.843,0.008,1.065,6.832,2.838,117.92,282.641,0.995,2.674,3.489,23.418,22.615,107.438,4.593,1
3522.938,15.524,3,1.632,34.111,2023.806,7.789,0.001,1.045,6.743,2.873,120.061,282.491,0.995,2.912,4.051,23.192,22.395,106.608,4.791,1
3523.041,15.586,3,1.615,34.105,2024.503,7.743,0,1.031,6.727,2.914,121.486,282.38,0.995,3.067,3.853,22.652,21.868,108.269,4.996,1
3523.145,15.611,3,1.599,34.103,2025.2,7.706,0,1.026,6.874,2.916,122.04,283.1,0.995,3.071,3.838,21.937,21.171,109.928,4.905,1
3523.248,15.634,3,1.582,34.103,2023.806,7.668,0,1.038,7.153,2.984,121.65,282.574,0.995,3.117,2.95,21.243,20.495,109.318,4.77,1
3523.352,15.657,3,1.566,34.097,2023.109,7.66,0,1.055,7.525,3.007,120.307,280.582,0.995,2.943,2.579,20.687,19.952,106.977,4.988,1
3523.455,15.704,3,1.549,34.089,2022.411,7.659,0.005,1.077,7.987,3.031,119.055,278.273,0.995,2.758,2.293,20.335,19.61,105.42,5.334,1
3523.559,15.73,3,1.533,34.083,2022.411,7.663,0.006,1.101,8.426,3.067,118.601,274.038,0.995,2.773,2.573,20.216,19.493,106.237,5.269,1
3523.662,15.76,3,1.516,34.075,2022.411,7.698,0.007,1.151,8.778,3.122,118.471,268.311,0.995,3.033,4.088,20.273,19.549,107.529,4.885,1
3523.766,15.794,2.994,1.516,34.069,2023.109,7.722,0.007,1.172,9.116,3.195,118.357,263.582,0.995,3.459,6.829,20.374,19.647,107.528,4.966,1
3523.869,15.872,2.995,1.516,34.069,2023.806,7.748,0.005,1.188,9.377,3.283,118.932,260.681,0.995,3.863,8.849,20.408,19.68,105.842,5.78,1
3523.973,15.913,3,1.516,34.072,2023.806,7.772,0.002,1.199,9.372,3.376,119.972,260.926,0.995,4.018,6.836,20.292,19.567,104.45,6.293,1
3524.076,15.952,2.991,1.516,34.089,2022.411,7.818,0.005,1.2,8.762,3.46,119.12,264.535,0.995,3.897,4.6,19.968,19.252,105.13,6.952,1
3524.18,15.986,2.94,1.516,34.1,2021.714,7.849,0.015,1.192,8.275,3.531,115.679,266.758,0.995,3.57,3.308,19.445,18.742,108.133,7.484,1
3524.283,16.03,2.891,1.516,34.111,2021.714,7.886,0.026,1.179,8.036,3.588,112.087,264.677,0.995,3.227,2.74,18.849,18.161,111.118,5.844,1
3524.387,16.035,2.873,1.516,34.122,2021.714,7.928,0.115,1.162,7.915,3.632,110.027,259.691,0.995,3.098,2.692,18.337,17.662,113.052,4.747,1
3524.491,16.025,2.867,1.516,34.144,2022.411,8.025,0.454,1.127,7.767,3.666,108.658,253.843,0.995,3.442,5.382,18.003,17.337,115.088,5.218,1
3524.594,16,2.862,1.504,34.144,2023.806,8.086,1.632,1.111,7.597,3.687,106.356,249.63,0.995,4.157,12.202,17.916,17.252,117.318,7.707,1
3524.698,15.906,2.852,1.491,34.144,2024.503,8.155,2.977,1.1,7.374,3.689,104.287,248.771,0.995,4.604,15.894,18.139,17.47,117.712,9.859,1
3524.801,15.838,2.859,1.478,34.139,2024.503,8.226,2.63,1.093,6.987,3.67,105.17,250.27,0.995,4.398,11.344,18.679,17.995,116.03,7.986,1
3524.905,15.757,2.89,1.465,34.117,2021.714,8.381,0.488,1.097,6.539,3.627,109.757,252.819,0.995,3.728,5.268,19.411,18.708,114.362,7.369,1
3525.008,15.663,2.946,1.452,34.108,2020.32,8.462,0.016,1.109,6.256,3.57,115.445,256.469,0.995,3.182,2.891,20.128,19.407,114.434,9.466,1
3525.112,15.449,3,1.44,34.1,2019.623,8.559,0.005,1.126,6.117,3.517,118.872,262.142,0.995,3.011,2.557,20.563,19.831,114.79,7.752,1
3525.215,15.335,3,1.427,34.094,2018.926,8.663,0.001,1.147,6.026,3.487,120.124,269.339,0.995,3.119,3.723,20.382,19.655,113.68,5.862,1
3525.318,15.221,3,1.414,34.089,2019.623,8.92,0,1.197,5.968,3.491,121.491,275.261,0.995,3.384,6.94,19.256,18.558,109.554,5.557,1
3525.422,15.11,3,1.359,34.086,2021.017,9.081,0,1.222,5.958,3.536,123.766,276.105,0.995,3.66,10.428,17.438,16.787,102.222,5.257,1
3525.525,14.905,3,1.305,34.08,2022.411,9.277,0,1.246,6.234,3.628,124.601,273.5,0.995,3.778,7.57,15.515,14.913,91.378,5.177,1
3525.629,14.815,3,1.25,34.078,2023.109,9.501,0,1.266,7.09,3.773,121.726,267.213,0.995,3.661,4.374,13.823,13.265,79.079,5.705,1
3525.732,14.736,2.974,1.195,34.055,2023.806,10.024,0.019,1.291,8.291,3.953,114.474,255.958,0.995,3.567,3.054,12.557,12.033,70.857,5.619,1
3525.836,14.672,2.837,1.141,34.039,2023.806,10.307,0.045,1.295,9.218,4.147,104.015,241.821,0.995,3.771,3.138,11.827,11.322,72.852,6.824,2
3525.939,14.599,2.77,1.086,34.019,2025.2,10.58,3.082,1.293,9.568,4.326,91.174,226.339,0.995,4.715,7.493,11.658,11.158,86.115,6.756,2
3526.043,14.595,2.731,1.031,34.003,2026.594,10.82,5.267,1.285,9.715,4.457,78.638,211.646,0.995,6.764,22.179,12.005,11.495,104.175,9.428,2
3526.147,14.613,2.714,0.977,33.969,2029.383,11.161,6.345,1.259,9.999,4.485,70.348,203.723,0.995,2.396,58.555,12.848,12.316,117.241,108.112,2
3526.25,14.651,2.72,0.978,33.955,2030.777,11.216,6.656,1.242,10.223,4.389,70.902,206.931,0.995,7.689,40.185,14.195,13.627,120.976,56.969,2
3526.354,14.769,2.751,0.979,33.942,2031.474,11.186,5.95,1.226,10.056,4.219,80.995,217.995,0.995,5.512,18.613,16.015,15.4,119.019,28.488,2
3526.458,14.838,2.816,0.98,33.928,2032.172,11.079,3.884,1.212,10.042,4.005,96.41,234.695,0.995,3.839,5.869,18.097,17.428,115.984,6.579,2
